 Copyright (C) 1995-2019 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.6.2
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
Temperature (K), Relative Humidity (%), Dew Temperature (C)
333,32,36.8227
333,33,37.4026
333,34,37.9673
333,35,38.5177
333,36,39.0544
333,37,39.5781
333,38,40.0896
333,39,40.5894
333,40,41.0781
333,41,41.5562
333,42,42.0241
333,43,42.4824
333,44,42.9315
333,45,43.3716
333,46,43.8034
333,47,44.2269
333,48,44.6427
333,49,45.0509
333,50,45.4519
333,51,45.8459
333,52,46.2333
333,53,46.6142
333,54,46.9888
333,55,47.3574
333,56,47.7202
333,57,48.0774
333,58,48.4292
333,59,48.7756
333,60,49.117
333,61,49.4535
333,62,49.7852
333,63,50.1122
333,64,50.4347
333,65,50.7529
333,66,51.0668
333,67,51.3766
333,68,51.6823
333,69,51.9842
333,70,52.2823
333,71,52.5767
333,72,52.8675
333,73,53.1548
333,74,53.4386
333,75,53.7192
333,76,53.9965
333,77,54.2707
333,78,54.5417
333,79,54.8098
333,80,55.0749
333,81,55.3371
333,82,55.5965
333,83,55.8532
333,84,56.1072
333,85,56.3586
333,86,56.6074
333,87,56.8537
333,88,57.0976
333,89,57.3391
333,90,57.5782
333,91,57.815
333,92,58.0495
333,93,58.2819
333,94,58.5121
333,95,58.7401
333,96,58.9661
333,97,59.19
333,98,59.412
333,99,59.632
333,100,59.85
334,1,-16.5137
334,2,-7.24323
334,3,-1.5032
334,4,2.72205
334,5,6.091
334,6,8.90536
334,7,11.3295
334,8,13.4633
334,9,15.3722
334,10,17.1015
334,11,18.6837
334,12,20.1434
334,13,21.499
334,14,22.7654
334,15,23.9542
334,16,25.075
334,17,26.1354
334,18,27.1422
334,19,28.1008
334,20,29.0159
334,21,29.8915
334,22,30.7311
334,23,31.5377
334,24,32.314
334,25,33.0624
334,26,33.7848
334,27,34.4832
334,28,35.1593
334,29,35.8144
334,30,36.45
334,31,37.0672
334,32,37.6671
334,33,38.2508
334,34,38.8192
334,35,39.3731
334,36,39.9133
334,37,40.4405
334,38,40.9553
334,39,41.4584
334,40,41.9503
334,41,42.4315
334,42,42.9026
334,43,43.3639
334,44,43.8159
334,45,44.259
334,46,44.6936
334,47,45.12
334,48,45.5385
334,49,45.9495
334,50,46.3531
334,51,46.7498
334,52,47.1398
334,53,47.5232
334,54,47.9004
334,55,48.2715
334,56,48.6367
334,57,48.9963
334,58,49.3504
334,59,49.6992
334,60,50.0429
334,61,50.3817
334,62,50.7156
334,63,51.0449
334,64,51.3696
334,65,51.6899
334,66,52.006
334,67,52.3178
334,68,52.6257
334,69,52.9296
334,70,53.2298
334,71,53.5262
334,72,53.8189
334,73,54.1082
334,74,54.394
334,75,54.6765
334,76,54.9557
334,77,55.2318
334,78,55.5047
334,79,55.7746
334,80,56.0415
334,81,56.3056
334,82,56.5668
334,83,56.8253
334,84,57.0811
334,85,57.3342
334,86,57.5847
334,87,57.8328
334,88,58.0783
334,89,58.3215
334,90,58.5622
334,91,58.8007
334,92,59.0369
334,93,59.2708
334,94,59.5027
334,95,59.7323
334,96,59.9599
334,97,60.1854
334,98,60.4089
334,99,60.6304
334,100,60.85
335,1,-15.9842
335,2,-6.66504
335,3,-0.893768
335,4,3.35498
335,5,6.74298
335,6,9.57346
335,7,12.0116
335,8,14.1579
335,9,16.0781
335,10,17.8176
335,11,19.4093
335,12,20.8777
335,13,22.2416
335,14,23.5157
335,15,24.7118
335,16,25.8394
335,17,26.9064
335,18,27.9194
335,19,28.8839
335,20,29.8047
335,21,30.6858
335,22,31.5307
335,23,32.3424
335,24,33.1236
335,25,33.8767
335,26,34.6038
335,27,35.3066
335,28,35.987
335,29,36.6463
335,30,37.2859
335,31,37.9071
335,32,38.5109
335,33,39.0984
335,34,39.6705
335,35,40.228
335,36,40.7717
335,37,41.3023
335,38,41.8205
335,39,42.3269
335,40,42.822
335,41,43.3064
335,42,43.7805
335,43,44.2449
335,44,44.6999
335,45,45.1459
335,46,45.5834
335,47,46.0126
335,48,46.4339
335,49,46.8476
335,50,47.254
335,51,47.6533
335,52,48.0458
335,53,48.4318
335,54,48.8115
335,55,49.1851
335,56,49.5528
335,57,49.9148
335,58,50.2713
335,59,50.6225
335,60,50.9685
335,61,51.3095
335,62,51.6457
335,63,51.9772
335,64,52.3041
335,65,52.6266
335,66,52.9448
335,67,53.2589
335,68,53.5688
335,69,53.8748
335,70,54.177
335,71,54.4754
335,72,54.7702
335,73,55.0615
335,74,55.3492
335,75,55.6337
335,76,55.9148
335,77,56.1927
335,78,56.4675
335,79,56.7393
335,80,57.0081
335,81,57.274
335,82,57.537
335,83,57.7972
335,84,58.0548
335,85,58.3097
335,86,58.562
335,87,58.8117
335,88,59.059
335,89,59.3038
335,90,59.5462
335,91,59.7864
335,92,60.0242
335,93,60.2598
335,94,60.4932
335,95,60.7245
335,96,60.9536
335,97,61.1807
335,98,61.4058
335,99,61.6289
335,100,61.85
336,1,-15.4563
336,2,-6.08823
336,3,-0.285675
336,4,3.98663
336,5,7.39374
336,6,10.2404
336,7,12.6926
336,8,14.8514
336,9,16.7829
336,10,18.5327
336,11,20.1339
336,12,21.6111
336,13,22.9832
336,14,24.265
336,15,25.4684
336,16,26.6029
336,17,27.6765
336,18,28.6957
336,19,29.6663
336,20,30.5928
336,21,31.4793
336,22,32.3295
336,23,33.1463
336,24,33.9325
336,25,34.6903
336,26,35.422
336,27,36.1293
336,28,36.814
336,29,37.4775
336,30,38.1212
336,31,38.7464
336,32,39.3541
336,33,39.9454
336,34,40.5211
336,35,41.0822
336,36,41.6295
336,37,42.1635
336,38,42.6851
336,39,43.1948
336,40,43.6931
336,41,44.1807
336,42,44.658
336,43,45.1254
336,44,45.5834
336,45,46.0324
336,46,46.4727
336,47,46.9048
336,48,47.3289
336,49,47.7453
336,50,48.1544
336,51,48.5563
336,52,48.9515
336,53,49.3401
336,54,49.7223
336,55,50.0984
336,56,50.4685
336,57,50.833
336,58,51.1919
336,59,51.5454
336,60,51.8938
336,61,52.2371
336,62,52.5755
336,63,52.9093
336,64,53.2384
336,65,53.5631
336,66,53.8834
336,67,54.1996
336,68,54.5117
336,69,54.8198
336,70,55.124
336,71,55.4244
336,72,55.7213
336,73,56.0145
336,74,56.3042
336,75,56.5906
336,76,56.8737
336,77,57.1535
336,78,57.4302
336,79,57.7038
336,80,57.9745
336,81,58.2422
336,82,58.507
336,83,58.769
336,84,59.0284
336,85,59.285
336,86,59.5391
336,87,59.7905
336,88,60.0395
336,89,60.286
336,90,60.5302
336,91,60.772
336,92,61.0115
336,93,61.2487
336,94,61.4837
336,95,61.7166
336,96,61.9474
336,97,62.1761
336,98,62.4027
336,99,62.6273
336,100,62.85
337,1,-14.9298
337,2,-5.51282
337,3,0.321106
337,4,4.617
337,5,8.04324
337,6,10.9061
337,7,13.3724
337,8,15.5438
337,9,17.4865
337,10,19.2467
337,11,20.8574
337,12,22.3434
337,13,23.7238
337,14,25.0134
337,15,26.224
337,16,27.3654
337,17,28.4456
337,18,29.4712
337,19,30.4477
337,20,31.3799
337,21,32.272
337,22,33.1275
337,23,33.9494
337,24,34.7405
337,25,35.5031
337,26,36.2394
337,27,36.9512
337,28,37.6403
337,29,38.308
337,30,38.9558
337,31,39.585
337,32,40.1966
337,33,40.7917
337,34,41.3712
337,35,41.9359
337,36,42.4867
337,37,43.0242
337,38,43.5491
337,39,44.0621
337,40,44.5638
337,41,45.0545
337,42,45.5349
337,43,46.0053
337,44,46.4664
337,45,46.9183
337,46,47.3615
337,47,47.7964
337,48,48.2233
337,49,48.6425
337,50,49.0543
337,51,49.459
337,52,49.8567
337,53,50.2479
337,54,50.6327
337,55,51.0113
337,56,51.3839
337,57,51.7508
337,58,52.1121
337,59,52.468
337,60,52.8187
337,61,53.1643
337,62,53.505
337,63,53.841
337,64,54.1724
337,65,54.4993
337,66,54.8218
337,67,55.1401
337,68,55.4543
337,69,55.7644
337,70,56.0707
337,71,56.3733
337,72,56.6721
337,73,56.9673
337,74,57.259
337,75,57.5474
337,76,57.8324
337,77,58.1141
337,78,58.3927
337,79,58.6682
337,80,58.9407
337,81,59.2102
337,82,59.4769
337,83,59.7408
337,84,60.0019
337,85,60.2603
337,86,60.5161
337,87,60.7693
337,88,61.02
337,89,61.2682
337,90,61.514
337,91,61.7575
337,92,61.9987
337,93,62.2375
337,94,62.4742
337,95,62.7087
337,96,62.9411
337,97,63.1714
337,98,63.3996
337,99,63.6258
337,100,63.85
338,1,-14.4048
338,2,-4.93878
338,3,0.926544
338,4,5.24609
338,5,8.69153
338,6,11.5706
338,7,14.0511
338,8,16.235
338,9,18.1891
338,10,19.9597
338,11,21.5799
338,12,23.0748
338,13,24.4634
338,14,25.7608
338,15,26.9788
338,16,28.1271
338,17,29.2139
338,18,30.2457
338,19,31.2283
338,20,32.1663
338,21,33.0639
338,22,33.9247
338,23,34.7518
338,24,35.5478
338,25,36.3152
338,26,37.0561
338,27,37.7724
338,28,38.4658
338,29,39.1378
338,30,39.7898
338,31,40.423
338,32,41.0385
338,33,41.6374
338,34,42.2206
338,35,42.7889
338,36,43.3433
338,37,43.8843
338,38,44.4126
338,39,44.9289
338,40,45.4338
338,41,45.9277
338,42,46.4113
338,43,46.8848
338,44,47.3488
338,45,47.8037
338,46,48.2499
338,47,48.6877
338,48,49.1174
338,49,49.5393
338,50,49.9538
338,51,50.3611
338,52,50.7616
338,53,51.1553
338,54,51.5427
338,55,51.9238
338,56,52.2989
338,57,52.6682
338,58,53.032
338,59,53.3902
338,60,53.7433
338,61,54.0912
338,62,54.4343
338,63,54.7725
338,64,55.1061
338,65,55.4352
338,66,55.7599
338,67,56.0803
338,68,56.3966
338,69,56.7089
338,70,57.0173
338,71,57.3218
338,72,57.6227
338,73,57.9199
338,74,58.2137
338,75,58.5039
338,76,58.7909
338,77,59.0746
338,78,59.355
338,79,59.6324
338,80,59.9068
338,81,60.1782
338,82,60.4467
338,83,60.7123
338,84,60.9752
338,85,61.2354
338,86,61.493
338,87,61.7479
338,88,62.0004
338,89,62.2503
338,90,62.4978
338,91,62.743
338,92,62.9858
338,93,63.2263
338,94,63.4647
338,95,63.7008
338,96,63.9348
338,97,64.1666
338,98,64.3964
338,99,64.6242
338,100,64.85
339,1,-13.8812
339,2,-4.36615
339,3,1.53067
339,4,5.87393
339,5,9.33859
339,6,12.2339
339,7,14.7286
339,8,16.9251
339,9,18.8906
339,10,20.6715
339,11,22.3014
339,12,23.8051
339,13,25.2021
339,14,26.5072
339,15,27.7325
339,16,28.8879
339,17,29.9813
339,18,31.0194
339,19,32.008
339,20,32.9518
339,21,33.8549
339,22,34.7211
339,23,35.5533
339,24,36.3543
339,25,37.1266
339,26,37.8721
339,27,38.5929
339,28,39.2907
339,29,39.9669
339,30,40.623
339,31,41.2603
339,32,41.8797
339,33,42.4825
339,34,43.0694
339,35,43.6414
339,36,44.1993
339,37,44.7438
339,38,45.2755
339,39,45.7952
339,40,46.3033
339,41,46.8005
339,42,47.2871
339,43,47.7638
339,44,48.2308
339,45,48.6887
339,46,49.1378
339,47,49.5784
339,48,50.011
339,49,50.4357
339,50,50.8529
339,51,51.2629
339,52,51.666
339,53,52.0624
339,54,52.4523
339,55,52.8359
339,56,53.2135
339,57,53.5853
339,58,53.9514
339,59,54.3121
339,60,54.6675
339,61,55.0178
339,62,55.3632
339,63,55.7036
339,64,56.0395
339,65,56.3708
339,66,56.6977
339,67,57.0203
339,68,57.3387
339,69,57.6531
339,70,57.9636
339,71,58.2702
339,72,58.5731
339,73,58.8723
339,74,59.168
339,75,59.4603
339,76,59.7492
339,77,60.0348
339,78,60.3172
339,79,60.5965
339,80,60.8727
339,81,61.146
339,82,61.4163
339,83,61.6838
339,84,61.9485
339,85,62.2104
339,86,62.4698
339,87,62.7265
339,88,62.9807
339,89,63.2323
339,90,63.4815
339,91,63.7284
339,92,63.9729
339,93,64.2151
339,94,64.455
339,95,64.6928
339,96,64.9284
339,97,65.1619
339,98,65.3933
339,99,65.6227
339,100,65.85
340,1,-13.3591
340,2,-3.79489
340,3,2.13345
340,4,6.50049
340,5,9.98438
340,6,12.8961
340,7,15.405
340,8,17.6141
340,9,19.591
340,10,21.3823
340,11,23.0218
340,12,24.5345
340,13,25.9397
340,14,27.2526
340,15,28.4854
340,16,29.6477
340,17,30.7477
340,18,31.7922
340,19,32.7868
340,20,33.7364
340,21,34.6452
340,22,35.5167
340,23,36.3541
340,24,37.1601
340,25,37.9371
340,26,38.6873
340,27,39.4127
340,28,40.1149
340,29,40.7954
340,30,41.4557
340,31,42.0969
340,32,42.7203
340,33,43.3268
340,34,43.9175
340,35,44.4932
340,36,45.0547
340,37,45.6027
340,38,46.1378
340,39,46.6609
340,40,47.1723
340,41,47.6727
340,42,48.1625
340,43,48.6422
340,44,49.1123
340,45,49.5732
340,46,50.0252
340,47,50.4687
340,48,50.9041
340,49,51.3316
340,50,51.7516
340,51,52.1643
340,52,52.57
340,53,52.969
340,54,53.3615
340,55,53.7477
340,56,54.1278
340,57,54.502
340,58,54.8706
340,59,55.2337
340,60,55.5915
340,61,55.9441
340,62,56.2917
340,63,56.6345
340,64,56.9726
340,65,57.3061
340,66,57.6352
340,67,57.96
340,68,58.2805
340,69,58.597
340,70,58.9096
340,71,59.2183
340,72,59.5232
340,73,59.8245
340,74,60.1222
340,75,60.4165
340,76,60.7073
340,77,60.9949
340,78,61.2792
340,79,61.5604
340,80,61.8385
340,81,62.1136
340,82,62.3858
340,83,62.6551
340,84,62.9216
340,85,63.1854
340,86,63.4465
340,87,63.7049
340,88,63.9608
340,89,64.2143
340,90,64.4652
340,91,64.7137
340,92,64.9599
340,93,65.2038
340,94,65.4454
340,95,65.6848
340,96,65.922
340,97,66.1571
340,98,66.3901
340,99,66.6211
340,100,66.85
341,1,-12.8385
341,2,-3.22504
341,3,2.73492
341,4,7.12573
341,5,10.629
341,6,13.557
341,7,16.0801
341,8,18.302
341,9,20.2903
341,10,22.0921
341,11,23.7411
341,12,25.2627
341,13,26.6763
341,14,27.9971
341,15,29.2372
341,16,30.4066
341,17,31.5133
341,18,32.5641
341,19,33.5648
341,20,34.5202
341,21,35.4346
341,22,36.3115
341,23,37.154
341,24,37.965
341,25,38.7469
341,26,39.5018
341,27,40.2318
341,28,40.9383
341,29,41.6231
341,30,42.2875
341,31,42.9329
341,32,43.5602
341,33,44.1706
341,34,44.7651
341,35,45.3444
341,36,45.9095
341,37,46.461
341,38,46.9996
341,39,47.526
341,40,48.0407
341,41,48.5443
341,42,49.0373
341,43,49.5202
341,44,49.9933
341,45,50.4572
341,46,50.9121
341,47,51.3586
341,48,51.7968
341,49,52.2271
341,50,52.6498
341,51,53.0652
341,52,53.4736
341,53,53.8752
341,54,54.2703
341,55,54.6591
341,56,55.0417
341,57,55.4184
341,58,55.7894
341,59,56.1549
341,60,56.5151
341,61,56.8701
341,62,57.22
341,63,57.5651
341,64,57.9054
341,65,58.2411
341,66,58.5724
341,67,58.8994
341,68,59.2221
341,69,59.5408
341,70,59.8554
341,71,60.1662
341,72,60.4732
341,73,60.7765
341,74,61.0762
341,75,61.3725
341,76,61.6653
341,77,61.9548
341,78,62.241
341,79,62.5241
341,80,62.8041
341,81,63.0811
341,82,63.3551
341,83,63.6263
341,84,63.8946
341,85,64.1602
341,86,64.4231
341,87,64.6833
341,88,64.9409
341,89,65.1961
341,90,65.4488
341,91,65.699
341,92,65.9469
341,93,66.1924
341,94,66.4357
341,95,66.6768
341,96,66.9156
341,97,67.1523
341,98,67.3869
341,99,67.6195
341,100,67.85
342,1,-12.3193
342,2,-2.65656
342,3,3.33505
342,4,7.74973
342,5,11.2723
342,6,14.2167
342,7,16.7542
342,8,18.9887
342,9,20.9885
342,10,22.8007
342,11,24.4594
342,12,25.99
342,13,27.412
342,14,28.7406
342,15,29.9882
342,16,31.1646
342,17,32.2779
342,18,33.3351
342,19,34.3419
342,20,35.3032
342,21,36.2231
342,22,37.1054
342,23,37.9532
342,24,38.7692
342,25,39.556
342,26,40.3156
342,27,41.05
342,28,41.761
342,29,42.4502
342,30,43.1188
342,31,43.7682
342,32,44.3995
342,33,45.0138
342,34,45.612
342,35,46.195
342,36,46.7637
342,37,47.3187
342,38,47.8608
342,39,48.3906
342,40,48.9086
342,41,49.4154
342,42,49.9116
342,43,50.3976
342,44,50.8738
342,45,51.3407
342,46,51.7986
342,47,52.2479
342,48,52.689
342,49,53.1221
342,50,53.5476
342,51,53.9658
342,52,54.3768
342,53,54.7811
342,54,55.1787
342,55,55.57
342,56,55.9552
342,57,56.3344
342,58,56.7079
342,59,57.0758
342,60,57.4384
342,61,57.7957
342,62,58.1479
342,63,58.4953
342,64,58.8379
342,65,59.1759
342,66,59.5094
342,67,59.8385
342,68,60.1635
342,69,60.4842
342,70,60.801
342,71,61.1139
342,72,61.4229
342,73,61.7283
342,74,62.03
342,75,62.3282
342,76,62.623
342,77,62.9145
342,78,63.2027
342,79,63.4877
342,80,63.7696
342,81,64.0485
342,82,64.3243
342,83,64.5974
342,84,64.8675
342,85,65.1349
342,86,65.3995
342,87,65.6616
342,88,65.921
342,89,66.1779
342,90,66.4323
342,91,66.6842
342,92,66.9338
342,93,67.181
342,94,67.426
342,95,67.6687
342,96,67.9092
342,97,68.1475
342,98,68.3837
342,99,68.6179
342,100,68.85
343,1,-11.8017
343,2,-2.08948
343,3,3.93384
343,4,8.37241
343,5,11.9144
343,6,14.8752
343,7,17.427
343,8,19.6743
343,9,21.6856
343,10,23.5083
343,11,25.1767
343,12,26.7163
343,13,28.1466
343,14,29.4832
343,15,30.7382
343,16,31.9216
343,17,33.0417
343,18,34.1053
343,19,35.1182
343,20,36.0853
343,21,37.0109
343,22,37.8986
343,23,38.7516
343,24,39.5726
343,25,40.3643
343,26,41.1286
343,27,41.8676
343,28,42.5831
343,29,43.2765
343,30,43.9493
343,31,44.6028
343,32,45.2381
343,33,45.8563
343,34,46.4583
343,35,47.045
343,36,47.6173
343,37,48.1759
343,38,48.7214
343,39,49.2545
343,40,49.7759
343,41,50.286
343,42,50.7854
343,43,51.2745
343,44,51.7538
343,45,52.2237
343,46,52.6846
343,47,53.1368
343,48,53.5807
343,49,54.0167
343,50,54.445
343,51,54.8659
343,52,55.2796
343,53,55.6865
343,54,56.0868
343,55,56.4807
343,56,56.8683
343,57,57.2501
343,58,57.626
343,59,57.9964
343,60,58.3613
343,61,58.721
343,62,59.0756
343,63,59.4253
343,64,59.7701
343,65,60.1104
343,66,60.4461
343,67,60.7774
343,68,61.1045
343,69,61.4274
343,70,61.7463
343,71,62.0613
343,72,62.3724
343,73,62.6798
343,74,62.9836
343,75,63.2838
343,76,63.5806
343,77,63.8741
343,78,64.1642
343,79,64.4511
343,80,64.7349
343,81,65.0157
343,82,65.2934
343,83,65.5683
343,84,65.8403
343,85,66.1095
343,86,66.3759
343,87,66.6397
343,88,66.9009
343,89,67.1595
343,90,67.4157
343,91,67.6694
343,92,67.9207
343,93,68.1696
343,94,68.4162
343,95,68.6606
343,96,68.9027
343,97,69.1427
343,98,69.3805
343,99,69.6163
343,100,69.85
344,1,-11.2855
344,2,-1.5238
344,3,4.53131
344,4,8.99384
344,5,12.5552
344,6,15.5326
344,7,18.0987
344,8,20.3588
344,9,22.3816
344,10,24.2148
344,11,25.8929
344,12,27.4415
344,13,28.8803
344,14,30.2247
344,15,31.4872
344,16,32.6777
344,17,33.8045
344,18,34.8745
344,19,35.8936
344,20,36.8665
344,21,37.7978
344,22,38.6909
344,23,39.5491
344,24,40.3752
344,25,41.1718
344,26,41.9409
344,27,42.6845
344,28,43.4044
344,29,44.1021
344,30,44.7791
344,31,45.4367
344,32,46.076
344,33,46.6981
344,34,47.3039
344,35,47.8944
344,36,48.4703
344,37,49.0324
344,38,49.5815
344,39,50.118
344,40,50.6427
344,41,51.1561
344,42,51.6587
344,43,52.1509
344,44,52.6333
344,45,53.1062
344,46,53.5701
344,47,54.0253
344,48,54.4721
344,49,54.9109
344,50,55.3419
344,51,55.7655
344,52,56.182
344,53,56.5916
344,54,56.9944
344,55,57.3909
344,56,57.7811
344,57,58.1654
344,58,58.5438
344,59,58.9166
344,60,59.2839
344,61,59.646
344,62,60.0029
344,63,60.3549
344,64,60.7021
344,65,61.0446
344,66,61.3825
344,67,61.7161
344,68,62.0453
344,69,62.3704
344,70,62.6914
344,71,63.0085
344,72,63.3217
344,73,63.6312
344,74,63.937
344,75,64.2392
344,76,64.538
344,77,64.8334
344,78,65.1255
344,79,65.4144
344,80,65.7001
344,81,65.9827
344,82,66.2624
344,83,66.5391
344,84,66.8129
344,85,67.0839
344,86,67.3522
344,87,67.6178
344,88,67.8808
344,89,68.1411
344,90,68.399
344,91,68.6544
344,92,68.9074
344,93,69.1581
344,94,69.4064
344,95,69.6524
344,96,69.8962
344,97,70.1378
344,98,70.3773
344,99,70.6147
344,100,70.85
345,1,-10.7707
345,2,-0.959503
345,3,5.12744
345,4,9.61395
345,5,13.1949
345,6,16.1887
345,7,18.7692
345,8,21.0421
345,9,23.0765
345,10,24.9203
345,11,26.6081
345,12,28.1657
345,13,29.6129
345,14,30.9653
345,15,32.2353
345,16,33.4329
345,17,34.5664
345,18,35.6429
345,19,36.6681
345,20,37.647
345,21,38.5839
345,22,39.4824
345,23,40.3459
345,24,41.1771
345,25,41.9785
345,26,42.7523
345,27,43.5006
345,28,44.2249
345,29,44.9271
345,30,45.6083
345,31,46.27
345,32,46.9133
345,33,47.5393
345,34,48.149
345,35,48.7431
345,36,49.3227
345,37,49.8884
345,38,50.4409
345,39,50.9809
345,40,51.5089
345,41,52.0256
345,42,52.5314
345,43,53.0268
345,44,53.5123
345,45,53.9883
345,46,54.4551
345,47,54.9132
345,48,55.3629
345,49,55.8045
345,50,56.2384
345,51,56.6648
345,52,57.084
345,53,57.4962
345,54,57.9017
345,55,58.3008
345,56,58.6935
345,57,59.0803
345,58,59.4612
345,59,59.8364
345,60,60.2062
345,61,60.5706
345,62,60.93
345,63,61.2843
345,64,61.6337
345,65,61.9785
345,66,62.3187
345,67,62.6544
345,68,62.9859
345,69,63.3131
345,70,63.6363
345,71,63.9554
345,72,64.2708
345,73,64.5823
345,74,64.8902
345,75,65.1944
345,76,65.4952
345,77,65.7926
345,78,66.0866
345,79,66.3775
345,80,66.6651
345,81,66.9496
345,82,67.2312
345,83,67.5097
345,84,67.7854
345,85,68.0583
345,86,68.3284
345,87,68.5958
345,88,68.8605
345,89,69.1227
345,90,69.3823
345,91,69.6394
345,92,69.8942
345,93,70.1465
345,94,70.3965
345,95,70.6442
345,96,70.8897
345,97,71.133
345,98,71.3741
345,99,71.6131
345,100,71.85
346,1,-10.2574
346,2,-0.396606
346,3,5.72223
346,4,10.2328
346,5,13.8332
346,6,16.8436
346,7,19.4386
346,8,21.7243
346,9,23.7702
346,10,25.6246
346,11,27.3222
346,12,28.8889
346,13,30.3446
346,14,31.705
346,15,32.9824
346,16,34.1871
346,17,35.3275
346,18,36.4103
346,19,37.4417
346,20,38.4265
346,21,39.3691
346,22,40.2731
346,23,41.1419
346,24,41.9781
346,25,42.7845
346,26,43.5631
346,27,44.3159
346,28,45.0448
346,29,45.7513
346,30,46.4368
346,31,47.1026
346,32,47.7499
346,33,48.3799
346,34,48.9933
346,35,49.5913
346,36,50.1745
346,37,50.7437
346,38,51.2998
346,39,51.8432
346,40,52.3746
346,41,52.8945
346,42,53.4036
346,43,53.9022
346,44,54.3907
346,45,54.8698
346,46,55.3396
346,47,55.8007
346,48,56.2533
346,49,56.6978
346,50,57.1345
346,51,57.5636
346,52,57.9855
346,53,58.4004
346,54,58.8086
346,55,59.2102
346,56,59.6056
346,57,59.9948
346,58,60.3782
346,59,60.756
346,60,61.1281
346,61,61.495
346,62,61.8567
346,63,62.2133
346,64,62.5651
346,65,62.9121
346,66,63.2546
346,67,63.5925
346,68,63.9262
346,69,64.2556
346,70,64.5809
346,71,64.9022
346,72,65.2196
346,73,65.5332
346,74,65.8431
346,75,66.1494
346,76,66.4522
346,77,66.7516
346,78,67.0476
346,79,67.3404
346,80,67.63
346,81,67.9164
346,82,68.1998
346,83,68.4803
346,84,68.7578
346,85,69.0325
346,86,69.3044
346,87,69.5736
346,88,69.8402
346,89,70.1041
346,90,70.3655
346,91,70.6244
346,92,70.8808
346,93,71.1349
346,94,71.3866
346,95,71.636
346,96,71.8831
346,97,72.1281
346,98,72.3708
346,99,72.6115
346,100,72.85
347,1,-9.74564
347,2,0.164886
347,3,6.31567
347,4,10.8503
347,5,14.4703
347,6,17.4973
347,7,20.1068
347,8,22.4053
347,9,24.4629
347,10,26.3279
347,11,28.0353
347,12,29.6111
347,13,31.0753
347,14,32.4436
347,15,33.7286
347,16,34.9404
347,17,36.0875
347,18,37.1769
347,19,38.2144
347,20,39.2052
347,21,40.1535
347,22,41.063
347,23,41.937
347,24,42.7784
347,25,43.5897
347,26,44.3731
347,27,45.1306
347,28,45.864
347,29,46.5748
347,30,47.2646
347,31,47.9345
347,32,48.5859
347,33,49.2198
347,34,49.8371
347,35,50.4388
347,36,51.0257
347,37,51.5985
347,38,52.1581
347,39,52.7049
347,40,53.2397
347,41,53.7629
347,42,54.2752
347,43,54.777
347,44,55.2687
347,45,55.7508
347,46,56.2237
347,47,56.6877
347,48,57.1432
347,49,57.5906
347,50,58.0301
347,51,58.462
347,52,58.8866
347,53,59.3042
347,54,59.715
347,55,60.1193
347,56,60.5172
347,57,60.9091
347,58,61.295
347,59,61.6751
347,60,62.0497
347,61,62.419
347,62,62.7831
347,63,63.142
347,64,63.4961
347,65,63.8455
347,66,64.1902
347,67,64.5304
347,68,64.8662
347,69,65.1978
347,70,65.5253
347,71,65.8487
347,72,66.1682
347,73,66.4839
347,74,66.7959
347,75,67.1042
347,76,67.4091
347,77,67.7104
347,78,68.0084
347,79,68.3032
347,80,68.5947
347,81,68.8831
347,82,69.1684
347,83,69.4507
347,84,69.7301
347,85,70.0067
347,86,70.2804
347,87,70.5514
347,88,70.8198
347,89,71.0855
347,90,71.3486
347,91,71.6093
347,92,71.8674
347,93,72.1232
347,94,72.3766
347,95,72.6277
347,96,72.8766
347,97,73.1231
347,98,73.3676
347,99,73.6098
347,100,73.85
348,1,-9.23532
348,2,0.725006
348,3,6.90781
348,4,11.4666
348,5,15.1062
348,6,18.1498
348,7,20.7738
348,8,23.0852
348,9,25.1544
348,10,27.0301
348,11,28.7473
348,12,30.3322
348,13,31.8049
348,14,33.1812
348,15,34.4738
348,16,35.6928
348,17,36.8467
348,18,37.9426
348,19,38.9863
348,20,39.983
348,21,40.937
348,22,41.8521
348,23,42.7314
348,24,43.5779
348,25,44.3942
348,26,45.1823
348,27,45.9445
348,28,46.6824
348,29,47.3976
348,30,48.0916
348,31,48.7658
348,32,49.4212
348,33,50.059
348,34,50.6802
348,35,51.2857
348,36,51.8763
348,37,52.4527
348,38,53.0158
348,39,53.5661
348,40,54.1042
348,41,54.6308
348,42,55.1464
348,43,55.6513
348,44,56.1462
348,45,56.6313
348,46,57.1073
348,47,57.5742
348,48,58.0327
348,49,58.4829
348,50,58.9252
348,51,59.36
348,52,59.7873
348,53,60.2076
348,54,60.6211
348,55,61.028
348,56,61.4285
348,57,61.8229
348,58,62.2113
348,59,62.5939
348,60,62.971
348,61,63.3427
348,62,63.7091
348,63,64.0705
348,64,64.4269
348,65,64.7785
348,66,65.1255
348,67,65.4679
348,68,65.806
348,69,66.1398
348,70,66.4694
348,71,66.795
348,72,67.1166
348,73,67.4344
348,74,67.7484
348,75,68.0588
348,76,68.3657
348,77,68.6691
348,78,68.9691
348,79,69.2657
348,80,69.5592
348,81,69.8495
348,82,70.1367
348,83,70.421
348,84,70.7022
348,85,70.9807
