 Copyright (C) 1995-2019 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.6.2
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
Temperature (K), Mixing Ratio (KG/KG), Pressure (Pa)
224,0.05,11500,21138
224,0.05,12000,22057.2
224,0.05,12500,22976.3
224,0.05,13000,23895.5
224,0.05,13500,24814.7
224,0.05,14000,25733.9
224,0.05,14500,26653
224,0.05,15000,27572.2
225,0.01,10000,3253.92
225,0.01,10500,3416.65
225,0.01,11000,3579.37
225,0.01,11500,3742.1
225,0.01,12000,3904.83
225,0.01,12500,4067.55
225,0.01,13000,4230.28
225,0.01,13500,4393
225,0.01,14000,4555.73
225,0.01,14500,4718.46
225,0.01,15000,4881.18
225,0.02,10000,6507.84
225,0.02,10500,6833.29
225,0.02,11000,7158.75
225,0.02,11500,7484.2
225,0.02,12000,7809.65
225,0.02,12500,8135.1
225,0.02,13000,8460.56
225,0.02,13500,8786.01
225,0.02,14000,9111.46
225,0.02,14500,9436.92
225,0.02,15000,9762.37
225,0.03,10000,9761.76
225,0.03,10500,10249.9
225,0.03,11000,10738.1
225,0.03,11500,11226.3
225,0.03,12000,11714.5
225,0.03,12500,12202.7
225,0.03,13000,12690.8
225,0.03,13500,13179
225,0.03,14000,13667.2
225,0.03,14500,14155.4
225,0.03,15000,14643.6
225,0.04,10000,13015.7
225,0.04,10500,13666.6
225,0.04,11000,14317.5
225,0.04,11500,14968.4
225,0.04,12000,15619.3
225,0.04,12500,16270.2
225,0.04,13000,16921.1
225,0.04,13500,17572
225,0.04,14000,18222.9
225,0.04,14500,18873.8
225,0.04,15000,19524.7
225,0.05,10000,16269.6
225,0.05,10500,17083.2
225,0.05,11000,17896.9
225,0.05,11500,18710.5
225,0.05,12000,19524.1
225,0.05,12500,20337.8
225,0.05,13000,21151.4
225,0.05,13500,21965
225,0.05,14000,22778.7
225,0.05,14500,23592.3
225,0.05,15000,24405.9
226,0.01,10000,2883.33
226,0.01,10500,3027.52
226,0.01,11000,3171.72
226,0.01,11500,3315.92
226,0.01,12000,3460.11
226,0.01,12500,3604.31
226,0.01,13000,3748.51
226,0.01,13500,3892.7
226,0.01,14000,4036.9
226,0.01,14500,4181.1
226,0.01,15000,4325.29
226,0.02,10000,5766.65
226,0.02,10500,6055.05
226,0.02,11000,6343.44
226,0.02,11500,6631.83
226,0.02,12000,6920.23
226,0.02,12500,7208.62
226,0.02,13000,7497.01
226,0.02,13500,7785.41
226,0.02,14000,8073.8
226,0.02,14500,8362.2
226,0.02,15000,8650.59
226,0.03,10000,8649.98
226,0.03,10500,9082.57
226,0.03,11000,9515.16
226,0.03,11500,9947.75
226,0.03,12000,10380.3
226,0.03,12500,10812.9
226,0.03,13000,11245.5
226,0.03,13500,11678.1
226,0.03,14000,12110.7
226,0.03,14500,12543.3
226,0.03,15000,12975.9
226,0.04,10000,11533.3
226,0.04,10500,12110.1
226,0.04,11000,12686.9
226,0.04,11500,13263.7
226,0.04,12000,13840.5
226,0.04,12500,14417.2
226,0.04,13000,14994
226,0.04,13500,15570.8
226,0.04,14000,16147.6
226,0.04,14500,16724.4
226,0.04,15000,17301.2
226,0.05,10000,14416.6
226,0.05,10500,15137.6
226,0.05,11000,15858.6
226,0.05,11500,16579.6
226,0.05,12000,17300.6
226,0.05,12500,18021.6
226,0.05,13000,18742.5
226,0.05,13500,19463.5
226,0.05,14000,20184.5
226,0.05,14500,20905.5
226,0.05,15000,21626.5
227,0.01,10000,2557.65
227,0.01,10500,2685.56
227,0.01,11000,2813.48
227,0.01,11500,2941.39
227,0.01,12000,3069.3
227,0.01,12500,3197.21
227,0.01,13000,3325.13
227,0.01,13500,3453.04
227,0.01,14000,3580.95
227,0.01,14500,3708.87
227,0.01,15000,3836.78
227,0.02,10000,5115.3
227,0.02,10500,5371.13
227,0.02,11000,5626.95
227,0.02,11500,5882.78
227,0.02,12000,6138.6
227,0.02,12500,6394.43
227,0.02,13000,6650.25
227,0.02,13500,6906.08
227,0.02,14000,7161.91
227,0.02,14500,7417.73
227,0.02,15000,7673.56
227,0.03,10000,7672.95
227,0.03,10500,8056.69
227,0.03,11000,8440.43
227,0.03,11500,8824.17
227,0.03,12000,9207.9
227,0.03,12500,9591.64
227,0.03,13000,9975.38
227,0.03,13500,10359.1
227,0.03,14000,10742.9
227,0.03,14500,11126.6
227,0.03,15000,11510.3
227,0.04,10000,10230.6
227,0.04,10500,10742.3
227,0.04,11000,11253.9
227,0.04,11500,11765.6
227,0.04,12000,12277.2
227,0.04,12500,12788.9
227,0.04,13000,13300.5
227,0.04,13500,13812.2
227,0.04,14000,14323.8
227,0.04,14500,14835.5
227,0.04,15000,15347.1
227,0.05,10000,12788.2
227,0.05,10500,13427.8
227,0.05,11000,14067.4
227,0.05,11500,14706.9
227,0.05,12000,15346.5
227,0.05,12500,15986.1
227,0.05,13000,16625.6
227,0.05,13500,17265.2
227,0.05,14000,17904.8
227,0.05,14500,18544.3
227,0.05,15000,19183.9
228,0.01,10000,2271.13
228,0.01,10500,2384.72
228,0.01,11000,2498.31
228,0.01,11500,2611.89
228,0.01,12000,2725.48
228,0.01,12500,2839.07
228,0.01,13000,2952.65
228,0.01,13500,3066.24
228,0.01,14000,3179.83
228,0.01,14500,3293.41
228,0.01,15000,3407
228,0.02,10000,4542.26
228,0.02,10500,4769.44
228,0.02,11000,4996.61
228,0.02,11500,5223.79
228,0.02,12000,5450.96
228,0.02,12500,5678.13
228,0.02,13000,5905.31
228,0.02,13500,6132.48
228,0.02,14000,6359.66
228,0.02,14500,6586.83
228,0.02,15000,6814
228,0.03,10000,6813.4
228,0.03,10500,7154.16
228,0.03,11000,7494.92
228,0.03,11500,7835.68
228,0.03,12000,8176.44
228,0.03,12500,8517.2
228,0.03,13000,8857.96
228,0.03,13500,9198.72
228,0.03,14000,9539.48
228,0.03,14500,9880.24
228,0.03,15000,10221
228,0.04,10000,9084.53
228,0.04,10500,9538.88
228,0.04,11000,9993.22
228,0.04,11500,10447.6
228,0.04,12000,10901.9
228,0.04,12500,11356.3
228,0.04,13000,11810.6
228,0.04,13500,12265
228,0.04,14000,12719.3
228,0.04,14500,13173.7
228,0.04,15000,13628
228,0.05,10000,11355.7
228,0.05,10500,11923.6
228,0.05,11000,12491.5
228,0.05,11500,13059.5
228,0.05,12000,13627.4
228,0.05,12500,14195.3
228,0.05,13000,14763.3
228,0.05,13500,15331.2
228,0.05,14000,15899.1
228,0.05,14500,16467.1
228,0.05,15000,17035
229,0.01,10000,2018.79
229,0.01,10500,2119.76
229,0.01,11000,2220.73
229,0.01,11500,2321.7
229,0.01,12000,2422.67
229,0.01,12500,2523.64
229,0.01,13000,2624.61
229,0.01,13500,2725.58
229,0.01,14000,2826.55
229,0.01,14500,2927.52
229,0.01,15000,3028.49
229,0.02,10000,4037.58
229,0.02,10500,4239.52
229,0.02,11000,4441.46
229,0.02,11500,4643.4
229,0.02,12000,4845.34
229,0.02,12500,5047.28
229,0.02,13000,5249.22
229,0.02,13500,5451.16
229,0.02,14000,5653.1
229,0.02,14500,5855.04
229,0.02,15000,6056.98
229,0.03,10000,6056.38
229,0.03,10500,6359.29
229,0.03,11000,6662.2
229,0.03,11500,6965.11
229,0.03,12000,7268.02
229,0.03,12500,7570.93
229,0.03,13000,7873.83
229,0.03,13500,8176.75
229,0.03,14000,8479.66
229,0.03,14500,8782.57
229,0.03,15000,9085.47
229,0.04,10000,8075.17
229,0.04,10500,8479.05
229,0.04,11000,8882.93
229,0.04,11500,9286.81
229,0.04,12000,9690.69
229,0.04,12500,10094.6
229,0.04,13000,10498.4
229,0.04,13500,10902.3
229,0.04,14000,11306.2
229,0.04,14500,11710.1
229,0.04,15000,12114
229,0.05,10000,10094
229,0.05,10500,10598.8
229,0.05,11000,11103.7
229,0.05,11500,11608.5
229,0.05,12000,12113.4
229,0.05,12500,12618.2
229,0.05,13000,13123.1
229,0.05,13500,13627.9
229,0.05,14000,14132.8
229,0.05,14500,14637.6
229,0.05,15000,15142.5
230,0.01,10000,1796.32
230,0.01,10500,1886.16
230,0.01,11000,1976.01
230,0.01,11500,2065.85
230,0.01,12000,2155.7
230,0.01,12500,2245.55
230,0.01,13000,2335.39
230,0.01,13500,2425.24
230,0.01,14000,2515.08
230,0.01,14500,2604.93
230,0.01,15000,2694.78
230,0.02,10000,3592.63
230,0.02,10500,3772.32
230,0.02,11000,3952.02
230,0.02,11500,4131.71
230,0.02,12000,4311.4
230,0.02,12500,4491.09
230,0.02,13000,4670.79
230,0.02,13500,4850.48
230,0.02,14000,5030.17
230,0.02,14500,5209.86
230,0.02,15000,5389.55
230,0.03,10000,5388.95
230,0.03,10500,5658.49
230,0.03,11000,5928.02
230,0.03,11500,6197.56
230,0.03,12000,6467.1
230,0.03,12500,6736.64
230,0.03,13000,7006.18
230,0.03,13500,7275.72
230,0.03,14000,7545.25
230,0.03,14500,7814.79
230,0.03,15000,8084.33
230,0.04,10000,7185.26
230,0.04,10500,7544.65
230,0.04,11000,7904.03
230,0.04,11500,8263.42
230,0.04,12000,8622.8
230,0.04,12500,8982.19
230,0.04,13000,9341.57
230,0.04,13500,9700.96
230,0.04,14000,10060.3
230,0.04,14500,10419.7
230,0.04,15000,10779.1
230,0.05,10000,8981.58
230,0.05,10500,9430.81
230,0.05,11000,9880.04
230,0.05,11500,10329.3
230,0.05,12000,10778.5
230,0.05,12500,11227.7
230,0.05,13000,11677
230,0.05,13500,12126.2
230,0.05,14000,12575.4
230,0.05,14500,13024.7
230,0.05,15000,13473.9
231,0.01,10000,1599.96
231,0.01,10500,1679.99
231,0.01,11000,1760.02
231,0.01,11500,1840.05
231,0.01,12000,1920.08
231,0.01,12500,2000.1
231,0.01,13000,2080.13
231,0.01,13500,2160.16
231,0.01,14000,2240.19
231,0.01,14500,2320.22
231,0.01,15000,2400.25
231,0.02,10000,3199.92
231,0.02,10500,3359.98
231,0.02,11000,3520.04
231,0.02,11500,3680.1
231,0.02,12000,3840.15
231,0.02,12500,4000.21
231,0.02,13000,4160.27
231,0.02,13500,4320.32
231,0.02,14000,4480.38
231,0.02,14500,4640.44
231,0.02,15000,4800.49
231,0.03,10000,4799.89
231,0.03,10500,5039.97
231,0.03,11000,5280.06
231,0.03,11500,5520.14
231,0.03,12000,5760.23
231,0.03,12500,6000.31
231,0.03,13000,6240.4
231,0.03,13500,6480.48
231,0.03,14000,6720.57
231,0.03,14500,6960.66
231,0.03,15000,7200.74
231,0.04,10000,6399.85
231,0.04,10500,6719.96
231,0.04,11000,7040.08
231,0.04,11500,7360.19
231,0.04,12000,7680.3
231,0.04,12500,8000.42
231,0.04,13000,8320.53
231,0.04,13500,8640.65
231,0.04,14000,8960.76
231,0.04,14500,9280.88
231,0.04,15000,9600.99
231,0.05,10000,7999.81
231,0.05,10500,8399.95
231,0.05,11000,8800.1
231,0.05,11500,9200.24
231,0.05,12000,9600.38
231,0.05,12500,10000.5
231,0.05,13000,10400.7
231,0.05,13500,10800.8
231,0.05,14000,11201
231,0.05,14500,11601.1
231,0.05,15000,12001.2
232,0.01,10000,1426.48
232,0.01,10500,1497.84
232,0.01,11000,1569.19
232,0.01,11500,1640.55
232,0.01,12000,1711.9
232,0.01,12500,1783.26
232,0.01,13000,1854.61
232,0.01,13500,1925.97
232,0.01,14000,1997.32
232,0.01,14500,2068.68
232,0.01,15000,2140.03
232,0.02,10000,2852.97
232,0.02,10500,2995.68
232,0.02,11000,3138.39
232,0.02,11500,3281.1
232,0.02,12000,3423.81
232,0.02,12500,3566.51
232,0.02,13000,3709.22
232,0.02,13500,3851.93
232,0.02,14000,3994.64
232,0.02,14500,4137.35
232,0.02,15000,4280.06
232,0.03,10000,4279.45
232,0.03,10500,4493.52
232,0.03,11000,4707.58
232,0.03,11500,4921.64
232,0.03,12000,5135.71
232,0.03,12500,5349.77
232,0.03,13000,5563.84
232,0.03,13500,5777.9
232,0.03,14000,5991.96
232,0.03,14500,6206.03
232,0.03,15000,6420.09
232,0.04,10000,5705.94
232,0.04,10500,5991.36
232,0.04,11000,6276.77
232,0.04,11500,6562.19
232,0.04,12000,6847.61
232,0.04,12500,7133.03
232,0.04,13000,7418.45
232,0.04,13500,7703.87
232,0.04,14000,7989.28
232,0.04,14500,8274.7
232,0.04,15000,8560.12
232,0.05,10000,7132.42
232,0.05,10500,7489.19
232,0.05,11000,7845.97
232,0.05,11500,8202.74
232,0.05,12000,8559.51
232,0.05,12500,8916.29
232,0.05,13000,9273.06
232,0.05,13500,9629.83
232,0.05,14000,9986.6
232,0.05,14500,10343.4
232,0.05,15000,10700.2
233,0.01,10000,1273.06
233,0.01,10500,1336.74
233,0.01,11000,1400.43
233,0.01,11500,1464.11
233,0.01,12000,1527.79
233,0.01,12500,1591.48
233,0.01,13000,1655.16
233,0.01,13500,1718.84
233,0.01,14000,1782.53
233,0.01,14500,1846.21
233,0.01,15000,1909.89
233,0.02,10000,2546.12
233,0.02,10500,2673.49
233,0.02,11000,2800.85
233,0.02,11500,2928.22
233,0.02,12000,3055.59
233,0.02,12500,3182.95
233,0.02,13000,3310.32
233,0.02,13500,3437.69
233,0.02,14000,3565.05
233,0.02,14500,3692.42
233,0.02,15000,3819.79
233,0.03,10000,3819.18
233,0.03,10500,4010.23
233,0.03,11000,4201.28
233,0.03,11500,4392.33
233,0.03,12000,4583.38
233,0.03,12500,4774.43
233,0.03,13000,4965.48
233,0.03,13500,5156.53
233,0.03,14000,5347.58
233,0.03,14500,5538.63
233,0.03,15000,5729.68
233,0.04,10000,5092.24
233,0.04,10500,5346.97
233,0.04,11000,5601.7
233,0.04,11500,5856.44
233,0.04,12000,6111.17
233,0.04,12500,6365.9
233,0.04,13000,6620.64
233,0.04,13500,6875.37
233,0.04,14000,7130.1
233,0.04,14500,7384.84
233,0.04,15000,7639.57
233,0.05,10000,6365.3
233,0.05,10500,6683.71
233,0.05,11000,7002.13
233,0.05,11500,7320.55
233,0.05,12000,7638.96
233,0.05,12500,7957.38
233,0.05,13000,8275.8
233,0.05,13500,8594.21
233,0.05,14000,8912.63
233,0.05,14500,9231.05
233,0.05,15000,9549.46
234,0.01,10000,1137.23
234,0.01,10500,1194.12
234,0.01,11000,1251.02
234,0.01,11500,1307.91
234,0.01,12000,1364.8
234,0.01,12500,1421.69
234,0.01,13000,1478.58
234,0.01,13500,1535.48
234,0.01,14000,1592.37
234,0.01,14500,1649.26
234,0.01,15000,1706.15
234,0.02,10000,2274.46
234,0.02,10500,2388.25
234,0.02,11000,2502.03
234,0.02,11500,2615.82
234,0.02,12000,2729.6
234,0.02,12500,2843.38
234,0.02,13000,2957.17
234,0.02,13500,3070.95
234,0.02,14000,3184.74
234,0.02,14500,3298.52
234,0.02,15000,3412.3
234,0.03,10000,3411.7
234,0.03,10500,3582.37
234,0.03,11000,3753.05
234,0.03,11500,3923.72
234,0.03,12000,4094.4
234,0.03,12500,4265.08
234,0.03,13000,4435.75
234,0.03,13500,4606.43
234,0.03,14000,4777.1
234,0.03,14500,4947.78
234,0.03,15000,5118.45
234,0.04,10000,4548.93
234,0.04,10500,4776.5
234,0.04,11000,5004.06
234,0.04,11500,5231.63
234,0.04,12000,5459.2
234,0.04,12500,5686.77
234,0.04,13000,5914.33
234,0.04,13500,6141.9
234,0.04,14000,6369.47
234,0.04,14500,6597.04
234,0.04,15000,6824.61
234,0.05,10000,5686.16
234,0.05,10500,5970.62
234,0.05,11000,6255.08
234,0.05,11500,6539.54
234,0.05,12000,6824
234,0.05,12500,7108.46
234,0.05,13000,7392.92
234,0.05,13500,7677.38
234,0.05,14000,7961.84
234,0.05,14500,8246.3
234,0.05,15000,8530.76
235,0.01,10000,1016.86
235,0.01,10500,1067.74
235,0.01,11000,1118.61
235,0.01,11500,1169.48
235,0.01,12000,1220.36
235,0.01,12500,1271.23
235,0.01,13000,1322.1
235,0.01,13500,1372.98
235,0.01,14000,1423.85
235,0.01,14500,1474.72
235,0.01,15000,1525.6
235,0.02,10000,2033.73
235,0.02,10500,2135.47
235,0.02,11000,2237.22
235,0.02,11500,2338.97
235,0.02,12000,2440.71
235,0.02,12500,2542.46
235,0.02,13000,2644.21
235,0.02,13500,2745.96
235,0.02,14000,2847.7
235,0.02,14500,2949.45
235,0.02,15000,3051.2
235,0.03,10000,3050.59
235,0.03,10500,3203.21
235,0.03,11000,3355.83
235,0.03,11500,3508.45
235,0.03,12000,3661.07
235,0.03,12500,3813.69
235,0.03,13000,3966.31
235,0.03,13500,4118.93
235,0.03,14000,4271.55
235,0.03,14500,4424.17
235,0.03,15000,4576.8
235,0.04,10000,4067.45
235,0.04,10500,4270.95
235,0.04,11000,4474.44
235,0.04,11500,4677.94
235,0.04,12000,4881.43
235,0.04,12500,5084.92
235,0.04,13000,5288.42
235,0.04,13500,5491.91
235,0.04,14000,5695.41
235,0.04,14500,5898.9
235,0.04,15000,6102.39
235,0.05,10000,5084.32
235,0.05,10500,5338.68
235,0.05,11000,5593.05
235,0.05,11500,5847.42
235,0.05,12000,6101.79
235,0.05,12500,6356.15
235,0.05,13000,6610.52
235,0.05,13500,6864.89
235,0.05,14000,7119.26
235,0.05,14500,7373.62
235,0.05,15000,7627.99
236,0.01,10000,910.088
236,0.01,10500,955.623
236,0.01,11000,1001.16
236,0.01,11500,1046.69
236,0.01,12000,1092.23
236,0.01,12500,1137.76
236,0.01,13000,1183.3
236,0.01,13500,1228.83
236,0.01,14000,1274.37
236,0.01,14500,1319.9
236,0.01,15000,1365.44
236,0.02,10000,1820.18
236,0.02,10500,1911.25
236,0.02,11000,2002.32
236,0.02,11500,2093.39
236,0.02,12000,2184.46
236,0.02,12500,2275.52
236,0.02,13000,2366.59
236,0.02,13500,2457.66
236,0.02,14000,2548.73
236,0.02,14500,2639.8
236,0.02,15000,2730.87
236,0.03,10000,2730.26
236,0.03,10500,2866.87
236,0.03,11000,3003.47
236,0.03,11500,3140.08
236,0.03,12000,3276.68
236,0.03,12500,3413.29
236,0.03,13000,3549.89
236,0.03,13500,3686.5
236,0.03,14000,3823.1
236,0.03,14500,3959.7
236,0.03,15000,4096.31
236,0.04,10000,3640.35
236,0.04,10500,3822.49
236,0.04,11000,4004.63
236,0.04,11500,4186.77
236,0.04,12000,4368.91
236,0.04,12500,4551.05
236,0.04,13000,4733.19
236,0.04,13500,4915.33
236,0.04,14000,5097.47
236,0.04,14500,5279.61
236,0.04,15000,5461.75
236,0.05,10000,4550.44
236,0.05,10500,4778.12
236,0.05,11000,5005.79
236,0.05,11500,5233.46
236,0.05,12000,5461.14
236,0.05,12500,5688.81
236,0.05,13000,5916.49
236,0.05,13500,6144.16
236,0.05,14000,6371.83
236,0.05,14500,6599.51
236,0.05,15000,6827.18
237,0.01,10000,815.28
237,0.01,10500,856.074
237,0.01,11000,896.869
237,0.01,11500,937.663
237,0.01,12000,978.457
237,0.01,12500,1019.25
237,0.01,13000,1060.05
237,0.01,13500,1100.84
237,0.01,14000,1141.63
237,0.01,14500,1182.43
237,0.01,15000,1223.22
237,0.02,10000,1630.56
237,0.02,10500,1712.15
237,0.02,11000,1793.74
237,0.02,11500,1875.33
237,0.02,12000,1956.91
237,0.02,12500,2038.5
237,0.02,13000,2120.09
237,0.02,13500,2201.68
237,0.02,14000,2283.27
237,0.02,14500,2364.86
237,0.02,15000,2446.45
237,0.03,10000,2445.84
237,0.03,10500,2568.22
237,0.03,11000,2690.61
237,0.03,11500,2812.99
237,0.03,12000,2935.37
237,0.03,12500,3057.76
237,0.03,13000,3180.14
237,0.03,13500,3302.52
237,0.03,14000,3424.9
237,0.03,14500,3547.29
237,0.03,15000,3669.67
237,0.04,10000,3261.12
237,0.04,10500,3424.3
237,0.04,11000,3587.47
237,0.04,11500,3750.65
237,0.04,12000,3913.83
237,0.04,12500,4077.01
237,0.04,13000,4240.18
237,0.04,13500,4403.36
237,0.04,14000,4566.54
237,0.04,14500,4729.72
237,0.04,15000,4892.89
237,0.05,10000,4076.4
237,0.05,10500,4280.37
237,0.05,11000,4484.34
237,0.05,11500,4688.31
237,0.05,12000,4892.29
237,0.05,12500,5096.26
237,0.05,13000,5300.23
237,0.05,13500,5504.2
237,0.05,14000,5708.17
237,0.05,14500,5912.15
237,0.05,15000,6116.12
238,0.01,10000,731.015
238,0.01,10500,767.596
238,0.01,11000,804.178
238,0.01,11500,840.759
238,0.01,12000,877.34
238,0.01,12500,913.921
238,0.01,13000,950.502
238,0.01,13500,987.083
238,0.01,14000,1023.66
238,0.01,14500,1060.25
238,0.01,15000,1096.83
238,0.02,10000,1462.03
238,0.02,10500,1535.19
238,0.02,11000,1608.36
238,0.02,11500,1681.52
238,0.02,12000,1754.68
238,0.02,12500,1827.84
238,0.02,13000,1901
238,0.02,13500,1974.17
238,0.02,14000,2047.33
238,0.02,14500,2120.49
238,0.02,15000,2193.65
238,0.03,10000,2193.05
238,0.03,10500,2302.79
238,0.03,11000,2412.53
238,0.03,11500,2522.28
238,0.03,12000,2632.02
238,0.03,12500,2741.76
238,0.03,13000,2851.51
238,0.03,13500,2961.25
238,0.03,14000,3070.99
238,0.03,14500,3180.74
238,0.03,15000,3290.48
238,0.04,10000,2924.06
238,0.04,10500,3070.39
238,0.04,11000,3216.71
238,0.04,11500,3363.04
238,0.04,12000,3509.36
238,0.04,12500,3655.68
238,0.04,13000,3802.01
238,0.04,13500,3948.33
238,0.04,14000,4094.66
238,0.04,14500,4240.98
238,0.04,15000,4387.31
238,0.05,10000,3655.08
238,0.05,10500,3837.98
238,0.05,11000,4020.89
238,0.05,11500,4203.79
238,0.05,12000,4386.7
238,0.05,12500,4569.61
238,0.05,13000,4752.51
238,0.05,13500,4935.42
238,0.05,14000,5118.32
238,0.05,14500,5301.23
238,0.05,15000,5484.13
239,0.01,10000,656.051
239,0.01,10500,688.884
239,0.01,11000,721.717
239,0.01,11500,754.55
239,0.01,12000,787.383
239,0.01,12500,820.216
239,0.01,13000,853.049
239,0.01,13500,885.882
239,0.01,14000,918.715
239,0.01,14500,951.547
239,0.01,15000,984.38
239,0.02,10000,1312.1
239,0.02,10500,1377.77
239,0.02,11000,1443.43
239,0.02,11500,1509.1
239,0.02,12000,1574.77
239,0.02,12500,1640.43
239,0.02,13000,1706.1
239,0.02,13500,1771.76
239,0.02,14000,1837.43
239,0.02,14500,1903.09
239,0.02,15000,1968.76
239,0.03,10000,1968.15
239,0.03,10500,2066.65
239,0.03,11000,2165.15
239,0.03,11500,2263.65
239,0.03,12000,2362.15
239,0.03,12500,2460.65
239,0.03,13000,2559.15
239,0.03,13500,2657.64
239,0.03,14000,2756.14
239,0.03,14500,2854.64
239,0.03,15000,2953.14
239,0.04,10000,2624.2
239,0.04,10500,2755.54
239,0.04,11000,2886.87
239,0.04,11500,3018.2
239,0.04,12000,3149.53
239,0.04,12500,3280.86
239,0.04,13000,3412.19
239,0.04,13500,3543.53
239,0.04,14000,3674.86
239,0.04,14500,3806.19
239,0.04,15000,3937.52
239,0.05,10000,3280.26
239,0.05,10500,3444.42
239,0.05,11000,3608.58
239,0.05,11500,3772.75
239,0.05,12000,3936.91
239,0.05,12500,4101.08
239,0.05,13000,4265.24
239,0.05,13500,4429.41
239,0.05,14000,4593.57
239,0.05,14500,4757.74
239,0.05,15000,4921.9
240,0.01,10000,589.298
240,0.01,10500,618.793
240,0.01,11000,648.288
240,0.01,11500,677.784
240,0.01,12000,707.279
240,0.01,12500,736.774
240,0.01,13000,766.269
240,0.01,13500,795.765
240,0.01,14000,825.26
240,0.01,14500,854.755
240,0.01,15000,884.25
240,0.02,10000,1178.6
240,0.02,10500,1237.59
240,0.02,11000,1296.58
240,0.02,11500,1355.57
240,0.02,12000,1414.56
240,0.02,12500,1473.55
240,0.02,13000,1532.54
240,0.02,13500,1591.53
240,0.02,14000,1650.52
240,0.02,14500,1709.51
240,0.02,15000,1768.5
240,0.03,10000,1767.89
240,0.03,10500,1856.38
240,0.03,11000,1944.86
240,0.03,11500,2033.35
240,0.03,12000,2121.84
240,0.03,12500,2210.32
240,0.03,13000,2298.81
240,0.03,13500,2387.29
240,0.03,14000,2475.78
240,0.03,14500,2564.27
240,0.03,15000,2652.75
240,0.04,10000,2357.19
240,0.04,10500,2475.17
240,0.04,11000,2593.15
240,0.04,11500,2711.13
240,0.04,12000,2829.12
240,0.04,12500,2947.1
240,0.04,13000,3065.08
240,0.04,13500,3183.06
240,0.04,14000,3301.04
240,0.04,14500,3419.02
240,0.04,15000,3537
240,0.05,10000,2946.49
240,0.05,10500,3093.96
240,0.05,11000,3241.44
240,0.05,11500,3388.92
240,0.05,12000,3536.39
240,0.05,12500,3683.87
240,0.05,13000,3831.35
240,0.05,13500,3978.82
240,0.05,14000,4126.3
240,0.05,14500,4273.78
240,0.05,15000,4421.25
241,0.01,10000,529.801
241,0.01,10500,556.321
241,0.01,11000,582.842
241,0.01,11500,609.362
241,0.01,12000,635.883
241,0.01,12500,662.403
241,0.01,13000,688.923
241,0.01,13500,715.444
241,0.01,14000,741.964
241,0.01,14500,768.485
241,0.01,15000,795.005
241,0.02,10000,1059.6
241,0.02,10500,1112.64
241,0.02,11000,1165.68
241,0.02,11500,1218.72
241,0.02,12000,1271.77
241,0.02,12500,1324.81
241,0.02,13000,1377.85
241,0.02,13500,1430.89
241,0.02,14000,1483.93
241,0.02,14500,1536.97
241,0.02,15000,1590.01
241,0.03,10000,1589.4
241,0.03,10500,1668.96
241,0.03,11000,1748.53
241,0.03,11500,1828.09
241,0.03,12000,1907.65
241,0.03,12500,1987.21
241,0.03,13000,2066.77
241,0.03,13500,2146.33
241,0.03,14000,2225.89
241,0.03,14500,2305.45
241,0.03,15000,2385.02
241,0.04,10000,2119.2
241,0.04,10500,2225.29
241,0.04,11000,2331.37
241,0.04,11500,2437.45
241,0.04,12000,2543.53
241,0.04,12500,2649.61
241,0.04,13000,2755.69
241,0.04,13500,2861.78
241,0.04,14000,2967.86
241,0.04,14500,3073.94
241,0.04,15000,3180.02
241,0.05,10000,2649
241,0.05,10500,2781.61
241,0.05,11000,2914.21
241,0.05,11500,3046.81
241,0.05,12000,3179.41
241,0.05,12500,3312.02
241,0.05,13000,3444.62
241,0.05,13500,3577.22
241,0.05,14000,3709.82
241,0.05,14500,3842.42
241,0.05,15000,3975.03
242,0.01,10000,476.723
242,0.01,10500,500.59
242,0.01,11000,524.456
242,0.01,11500,548.323
242,0.01,12000,572.189
242,0.01,12500,596.056
242,0.01,13000,619.922
242,0.01,13500,643.789
242,0.01,14000,667.655
242,0.01,14500,691.522
242,0.01,15000,715.388
242,0.02,10000,953.446
242,0.02,10500,1001.18
242,0.02,11000,1048.91
242,0.02,11500,1096.65
242,0.02,12000,1144.38
242,0.02,12500,1192.11
242,0.02,13000,1239.84
242,0.02,13500,1287.58
242,0.02,14000,1335.31
242,0.02,14500,1383.04
242,0.02,15000,1430.78
242,0.03,10000,1430.17
242,0.03,10500,1501.77
242,0.03,11000,1573.37
242,0.03,11500,1644.97
242,0.03,12000,1716.57
242,0.03,12500,1788.17
242,0.03,13000,1859.77
242,0.03,13500,1931.37
242,0.03,14000,2002.97
242,0.03,14500,2074.57
242,0.03,15000,2146.17
242,0.04,10000,1906.89
242,0.04,10500,2002.36
242,0.04,11000,2097.82
242,0.04,11500,2193.29
242,0.04,12000,2288.76
242,0.04,12500,2384.22
242,0.04,13000,2479.69
242,0.04,13500,2575.16
242,0.04,14000,2670.62
242,0.04,14500,2766.09
242,0.04,15000,2861.55
242,0.05,10000,2383.61
242,0.05,10500,2502.95
242,0.05,11000,2622.28
242,0.05,11500,2741.61
242,0.05,12000,2860.95
242,0.05,12500,2980.28
242,0.05,13000,3099.61
242,0.05,13500,3218.94
242,0.05,14000,3338.28
242,0.05,14500,3457.61
