 Copyright (C) 1995-2019 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.6.2
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
Temperature (K), Mixing Ratio (KG/KG), Pressure (Pa)
361,0.05,10000,-1.8005
361,0.05,10500,-1.7386
361,0.05,11000,-1.6767
361,0.05,11500,-1.61479
361,0.05,12000,-1.55289
361,0.05,12500,-1.49098
361,0.05,13000,-1.42908
361,0.05,13500,-1.36718
361,0.05,14000,-1.30527
361,0.05,14500,-1.24337
361,0.05,15000,-1.18146
362,0.01,10000,-0.369487
362,0.01,10500,-0.357575
362,0.01,11000,-0.345664
362,0.01,11500,-0.333752
362,0.01,12000,-0.321841
362,0.01,12500,-0.309929
362,0.01,13000,-0.298018
362,0.01,13500,-0.286106
362,0.01,14000,-0.274195
362,0.01,14500,-0.262283
362,0.01,15000,-0.250372
362,0.02,10000,-0.738974
362,0.02,10500,-0.715151
362,0.02,11000,-0.691328
362,0.02,11500,-0.667505
362,0.02,12000,-0.643682
362,0.02,12500,-0.619859
362,0.02,13000,-0.596036
362,0.02,13500,-0.572213
362,0.02,14000,-0.54839
362,0.02,14500,-0.524567
362,0.02,15000,-0.500744
362,0.03,10000,-1.10846
362,0.03,10500,-1.07273
362,0.03,11000,-1.03699
362,0.03,11500,-1.00126
362,0.03,12000,-0.965523
362,0.03,12500,-0.929788
362,0.03,13000,-0.894054
362,0.03,13500,-0.858319
362,0.03,14000,-0.822585
362,0.03,14500,-0.78685
362,0.03,15000,-0.751116
362,0.04,10000,-1.47795
362,0.04,10500,-1.4303
362,0.04,11000,-1.38266
362,0.04,11500,-1.33501
362,0.04,12000,-1.28736
362,0.04,12500,-1.23972
362,0.04,13000,-1.19207
362,0.04,13500,-1.14443
362,0.04,14000,-1.09678
362,0.04,14500,-1.04913
362,0.04,15000,-1.00149
362,0.05,10000,-1.84743
362,0.05,10500,-1.78788
362,0.05,11000,-1.72832
362,0.05,11500,-1.66876
362,0.05,12000,-1.6092
362,0.05,12500,-1.54965
362,0.05,13000,-1.49009
362,0.05,13500,-1.43053
362,0.05,14000,-1.37097
362,0.05,14500,-1.31142
362,0.05,15000,-1.25186
363,0.01,10000,-0.378463
363,0.01,10500,-0.367
363,0.01,11000,-0.355538
363,0.01,11500,-0.344075
363,0.01,12000,-0.332612
363,0.01,12500,-0.32115
363,0.01,13000,-0.309687
363,0.01,13500,-0.298224
363,0.01,14000,-0.286762
363,0.01,14500,-0.275299
363,0.01,15000,-0.263836
363,0.02,10000,-0.756926
363,0.02,10500,-0.734001
363,0.02,11000,-0.711075
363,0.02,11500,-0.68815
363,0.02,12000,-0.665225
363,0.02,12500,-0.642299
363,0.02,13000,-0.619374
363,0.02,13500,-0.596448
363,0.02,14000,-0.573523
363,0.02,14500,-0.550598
363,0.02,15000,-0.527672
363,0.03,10000,-1.13539
363,0.03,10500,-1.101
363,0.03,11000,-1.06661
363,0.03,11500,-1.03223
363,0.03,12000,-0.997837
363,0.03,12500,-0.963449
363,0.03,13000,-0.929061
363,0.03,13500,-0.894673
363,0.03,14000,-0.860285
363,0.03,14500,-0.825897
363,0.03,15000,-0.791508
363,0.04,10000,-1.51385
363,0.04,10500,-1.468
363,0.04,11000,-1.42215
363,0.04,11500,-1.3763
363,0.04,12000,-1.33045
363,0.04,12500,-1.2846
363,0.04,13000,-1.23875
363,0.04,13500,-1.1929
363,0.04,14000,-1.14705
363,0.04,14500,-1.1012
363,0.04,15000,-1.05534
363,0.05,10000,-1.89232
363,0.05,10500,-1.835
363,0.05,11000,-1.77769
363,0.05,11500,-1.72037
363,0.05,12000,-1.66306
363,0.05,12500,-1.60575
363,0.05,13000,-1.54843
363,0.05,13500,-1.49112
363,0.05,14000,-1.43381
363,0.05,14500,-1.37649
363,0.05,15000,-1.31918
364,0.01,10000,-0.387049
364,0.01,10500,-0.376016
364,0.01,11000,-0.364983
364,0.01,11500,-0.353949
364,0.01,12000,-0.342916
364,0.01,12500,-0.331883
364,0.01,13000,-0.320849
364,0.01,13500,-0.309816
364,0.01,14000,-0.298782
364,0.01,14500,-0.287749
364,0.01,15000,-0.276716
364,0.02,10000,-0.774099
364,0.02,10500,-0.752032
364,0.02,11000,-0.729965
364,0.02,11500,-0.707899
364,0.02,12000,-0.685832
364,0.02,12500,-0.663765
364,0.02,13000,-0.641698
364,0.02,13500,-0.619632
364,0.02,14000,-0.597565
364,0.02,14500,-0.575498
364,0.02,15000,-0.553431
364,0.03,10000,-1.16115
364,0.03,10500,-1.12805
364,0.03,11000,-1.09495
364,0.03,11500,-1.06185
364,0.03,12000,-1.02875
364,0.03,12500,-0.995648
364,0.03,13000,-0.962547
364,0.03,13500,-0.929447
364,0.03,14000,-0.896347
364,0.03,14500,-0.863247
364,0.03,15000,-0.830147
364,0.04,10000,-1.5482
364,0.04,10500,-1.50406
364,0.04,11000,-1.45993
364,0.04,11500,-1.4158
364,0.04,12000,-1.37166
364,0.04,12500,-1.32753
364,0.04,13000,-1.2834
364,0.04,13500,-1.23926
364,0.04,14000,-1.19513
364,0.04,14500,-1.151
364,0.04,15000,-1.10686
364,0.05,10000,-1.93525
364,0.05,10500,-1.88008
364,0.05,11000,-1.82491
364,0.05,11500,-1.76975
364,0.05,12000,-1.71458
364,0.05,12500,-1.65941
364,0.05,13000,-1.60425
364,0.05,13500,-1.54908
364,0.05,14000,-1.49391
364,0.05,14500,-1.43875
364,0.05,15000,-1.38358
365,0.01,10000,-0.395265
365,0.01,10500,-0.384642
365,0.01,11000,-0.37402
365,0.01,11500,-0.363397
365,0.01,12000,-0.352774
365,0.01,12500,-0.342152
365,0.01,13000,-0.331529
365,0.01,13500,-0.320907
365,0.01,14000,-0.310284
365,0.01,14500,-0.299661
365,0.01,15000,-0.289039
365,0.02,10000,-0.79053
365,0.02,10500,-0.769285
365,0.02,11000,-0.748039
365,0.02,11500,-0.726794
365,0.02,12000,-0.705549
365,0.02,12500,-0.684304
365,0.02,13000,-0.663059
365,0.02,13500,-0.641813
365,0.02,14000,-0.620568
365,0.02,14500,-0.599323
365,0.02,15000,-0.578078
365,0.03,10000,-1.18579
365,0.03,10500,-1.15393
365,0.03,11000,-1.12206
365,0.03,11500,-1.09019
365,0.03,12000,-1.05832
365,0.03,12500,-1.02646
365,0.03,13000,-0.994588
365,0.03,13500,-0.96272
365,0.03,14000,-0.930852
365,0.03,14500,-0.898984
365,0.03,15000,-0.867117
365,0.04,10000,-1.58106
365,0.04,10500,-1.53857
365,0.04,11000,-1.49608
365,0.04,11500,-1.45359
365,0.04,12000,-1.4111
365,0.04,12500,-1.36861
365,0.04,13000,-1.32612
365,0.04,13500,-1.28363
365,0.04,14000,-1.24114
365,0.04,14500,-1.19865
365,0.04,15000,-1.15616
365,0.05,10000,-1.97632
365,0.05,10500,-1.92321
365,0.05,11000,-1.8701
365,0.05,11500,-1.81699
365,0.05,12000,-1.76387
365,0.05,12500,-1.71076
365,0.05,13000,-1.65765
365,0.05,13500,-1.60453
365,0.05,14000,-1.55142
365,0.05,14500,-1.49831
365,0.05,15000,-1.44519
366,0.01,10000,-0.403127
366,0.01,10500,-0.392898
366,0.01,11000,-0.382669
366,0.01,11500,-0.372439
366,0.01,12000,-0.36221
366,0.01,12500,-0.35198
366,0.01,13000,-0.341751
366,0.01,13500,-0.331521
366,0.01,14000,-0.321292
366,0.01,14500,-0.311062
366,0.01,15000,-0.300833
366,0.02,10000,-0.806255
366,0.02,10500,-0.785796
366,0.02,11000,-0.765337
366,0.02,11500,-0.744878
366,0.02,12000,-0.724419
366,0.02,12500,-0.70396
366,0.02,13000,-0.683501
366,0.02,13500,-0.663042
366,0.02,14000,-0.642583
366,0.02,14500,-0.622124
366,0.02,15000,-0.601665
366,0.03,10000,-1.20938
366,0.03,10500,-1.17869
366,0.03,11000,-1.14801
366,0.03,11500,-1.11732
366,0.03,12000,-1.08663
366,0.03,12500,-1.05594
366,0.03,13000,-1.02525
366,0.03,13500,-0.994563
366,0.03,14000,-0.963875
366,0.03,14500,-0.933187
366,0.03,15000,-0.902498
366,0.04,10000,-1.61251
366,0.04,10500,-1.57159
366,0.04,11000,-1.53067
366,0.04,11500,-1.48976
366,0.04,12000,-1.44884
366,0.04,12500,-1.40792
366,0.04,13000,-1.367
366,0.04,13500,-1.32608
366,0.04,14000,-1.28517
366,0.04,14500,-1.24425
366,0.04,15000,-1.20333
366,0.05,10000,-2.01564
366,0.05,10500,-1.96449
366,0.05,11000,-1.91334
366,0.05,11500,-1.8622
366,0.05,12000,-1.81105
366,0.05,12500,-1.7599
366,0.05,13000,-1.70875
366,0.05,13500,-1.65761
366,0.05,14000,-1.60646
366,0.05,14500,-1.55531
366,0.05,15000,-1.50416
367,0.01,10000,-0.410654
367,0.01,10500,-0.400801
367,0.01,11000,-0.390948
367,0.01,11500,-0.381095
367,0.01,12000,-0.371242
367,0.01,12500,-0.361389
367,0.01,13000,-0.351535
367,0.01,13500,-0.341682
367,0.01,14000,-0.331829
367,0.01,14500,-0.321976
367,0.01,15000,-0.312123
367,0.02,10000,-0.821308
367,0.02,10500,-0.801602
367,0.02,11000,-0.781896
367,0.02,11500,-0.76219
367,0.02,12000,-0.742483
367,0.02,12500,-0.722777
367,0.02,13000,-0.703071
367,0.02,13500,-0.683365
367,0.02,14000,-0.663658
367,0.02,14500,-0.643952
367,0.02,15000,-0.624246
367,0.03,10000,-1.23196
367,0.03,10500,-1.2024
367,0.03,11000,-1.17284
367,0.03,11500,-1.14328
367,0.03,12000,-1.11372
367,0.03,12500,-1.08417
367,0.03,13000,-1.05461
367,0.03,13500,-1.02505
367,0.03,14000,-0.995487
367,0.03,14500,-0.965928
367,0.03,15000,-0.936368
367,0.04,10000,-1.64262
367,0.04,10500,-1.6032
367,0.04,11000,-1.56379
367,0.04,11500,-1.52438
367,0.04,12000,-1.48497
367,0.04,12500,-1.44555
367,0.04,13000,-1.40614
367,0.04,13500,-1.36673
367,0.04,14000,-1.32732
367,0.04,14500,-1.2879
367,0.04,15000,-1.24849
367,0.05,10000,-2.05327
367,0.05,10500,-2.00401
367,0.05,11000,-1.95474
367,0.05,11500,-1.90547
367,0.05,12000,-1.85621
367,0.05,12500,-1.80694
367,0.05,13000,-1.75768
367,0.05,13500,-1.70841
367,0.05,14000,-1.65915
367,0.05,14500,-1.60988
367,0.05,15000,-1.56061
368,0.01,10000,-0.417861
368,0.01,10500,-0.408368
368,0.01,11000,-0.398876
368,0.01,11500,-0.389383
368,0.01,12000,-0.37989
368,0.01,12500,-0.370397
368,0.01,13000,-0.360904
368,0.01,13500,-0.351412
368,0.01,14000,-0.341919
368,0.01,14500,-0.332426
368,0.01,15000,-0.322933
368,0.02,10000,-0.835722
368,0.02,10500,-0.816737
368,0.02,11000,-0.797751
368,0.02,11500,-0.778766
368,0.02,12000,-0.75978
368,0.02,12500,-0.740794
368,0.02,13000,-0.721809
368,0.02,13500,-0.702823
368,0.02,14000,-0.683838
368,0.02,14500,-0.664852
368,0.02,15000,-0.645867
368,0.03,10000,-1.25358
368,0.03,10500,-1.22511
368,0.03,11000,-1.19663
368,0.03,11500,-1.16815
368,0.03,12000,-1.13967
368,0.03,12500,-1.11119
368,0.03,13000,-1.08271
368,0.03,13500,-1.05423
368,0.03,14000,-1.02576
368,0.03,14500,-0.997278
368,0.03,15000,-0.9688
368,0.04,10000,-1.67144
368,0.04,10500,-1.63347
368,0.04,11000,-1.5955
368,0.04,11500,-1.55753
368,0.04,12000,-1.51956
368,0.04,12500,-1.48159
368,0.04,13000,-1.44362
368,0.04,13500,-1.40565
368,0.04,14000,-1.36768
368,0.04,14500,-1.3297
368,0.04,15000,-1.29173
368,0.05,10000,-2.08931
368,0.05,10500,-2.04184
368,0.05,11000,-1.99438
368,0.05,11500,-1.94691
368,0.05,12000,-1.89945
368,0.05,12500,-1.85199
368,0.05,13000,-1.80452
368,0.05,13500,-1.75706
368,0.05,14000,-1.70959
368,0.05,14500,-1.66213
368,0.05,15000,-1.61467
369,0.01,10000,-0.424764
369,0.01,10500,-0.415616
369,0.01,11000,-0.406468
369,0.01,11500,-0.397321
369,0.01,12000,-0.388173
369,0.01,12500,-0.379025
369,0.01,13000,-0.369878
369,0.01,13500,-0.36073
369,0.01,14000,-0.351582
369,0.01,14500,-0.342435
369,0.01,15000,-0.333287
369,0.02,10000,-0.849527
369,0.02,10500,-0.831232
369,0.02,11000,-0.812937
369,0.02,11500,-0.794641
369,0.02,12000,-0.776346
369,0.02,12500,-0.758051
369,0.02,13000,-0.739755
369,0.02,13500,-0.72146
369,0.02,14000,-0.703165
369,0.02,14500,-0.684869
369,0.02,15000,-0.666574
369,0.03,10000,-1.27429
369,0.03,10500,-1.24685
369,0.03,11000,-1.21941
369,0.03,11500,-1.19196
369,0.03,12000,-1.16452
369,0.03,12500,-1.13708
369,0.03,13000,-1.10963
369,0.03,13500,-1.08219
369,0.03,14000,-1.05475
369,0.03,14500,-1.0273
369,0.03,15000,-0.999861
369,0.04,10000,-1.69905
369,0.04,10500,-1.66246
369,0.04,11000,-1.62587
369,0.04,11500,-1.58928
369,0.04,12000,-1.55269
369,0.04,12500,-1.5161
369,0.04,13000,-1.47951
369,0.04,13500,-1.44292
369,0.04,14000,-1.40633
369,0.04,14500,-1.36974
369,0.04,15000,-1.33315
369,0.05,10000,-2.12382
369,0.05,10500,-2.07808
369,0.05,11000,-2.03234
369,0.05,11500,-1.9866
369,0.05,12000,-1.94087
369,0.05,12500,-1.89513
369,0.05,13000,-1.84939
369,0.05,13500,-1.80365
369,0.05,14000,-1.75791
369,0.05,14500,-1.71217
369,0.05,15000,-1.66644
370,0.01,10000,-0.431376
370,0.01,10500,-0.422559
370,0.01,11000,-0.413742
370,0.01,11500,-0.404925
370,0.01,12000,-0.396108
370,0.01,12500,-0.387291
370,0.01,13000,-0.378474
370,0.01,13500,-0.369657
370,0.01,14000,-0.36084
370,0.01,14500,-0.352023
370,0.01,15000,-0.343206
370,0.02,10000,-0.862752
370,0.02,10500,-0.845118
370,0.02,11000,-0.827484
370,0.02,11500,-0.80985
370,0.02,12000,-0.792216
370,0.02,12500,-0.774582
370,0.02,13000,-0.756948
370,0.02,13500,-0.739314
370,0.02,14000,-0.72168
370,0.02,14500,-0.704045
370,0.02,15000,-0.686411
370,0.03,10000,-1.29413
370,0.03,10500,-1.26768
370,0.03,11000,-1.24123
370,0.03,11500,-1.21478
370,0.03,12000,-1.18832
370,0.03,12500,-1.16187
370,0.03,13000,-1.13542
370,0.03,13500,-1.10897
370,0.03,14000,-1.08252
370,0.03,14500,-1.05607
370,0.03,15000,-1.02962
370,0.04,10000,-1.7255
370,0.04,10500,-1.69024
370,0.04,11000,-1.65497
370,0.04,11500,-1.6197
370,0.04,12000,-1.58443
370,0.04,12500,-1.54916
370,0.04,13000,-1.5139
370,0.04,13500,-1.47863
370,0.04,14000,-1.44336
370,0.04,14500,-1.40809
370,0.04,15000,-1.37282
370,0.05,10000,-2.15688
370,0.05,10500,-2.1128
370,0.05,11000,-2.06871
370,0.05,11500,-2.02463
370,0.05,12000,-1.98054
370,0.05,12500,-1.93645
370,0.05,13000,-1.89237
370,0.05,13500,-1.84828
370,0.05,14000,-1.8042
370,0.05,14500,-1.76011
370,0.05,15000,-1.71603
371,0.01,10000,-0.437712
371,0.01,10500,-0.429212
371,0.01,11000,-0.420712
371,0.01,11500,-0.412212
371,0.01,12000,-0.403711
371,0.01,12500,-0.395211
371,0.01,13000,-0.386711
371,0.01,13500,-0.378211
371,0.01,14000,-0.36971
371,0.01,14500,-0.36121
371,0.01,15000,-0.35271
371,0.02,10000,-0.875425
371,0.02,10500,-0.858424
371,0.02,11000,-0.841424
371,0.02,11500,-0.824423
371,0.02,12000,-0.807423
371,0.02,12500,-0.790422
371,0.02,13000,-0.773422
371,0.02,13500,-0.756421
371,0.02,14000,-0.739421
371,0.02,14500,-0.72242
371,0.02,15000,-0.70542
371,0.03,10000,-1.31314
371,0.03,10500,-1.28764
371,0.03,11000,-1.26214
371,0.03,11500,-1.23663
371,0.03,12000,-1.21113
371,0.03,12500,-1.18563
371,0.03,13000,-1.16013
371,0.03,13500,-1.13463
371,0.03,14000,-1.10913
371,0.03,14500,-1.08363
371,0.03,15000,-1.05813
371,0.04,10000,-1.75085
371,0.04,10500,-1.71685
371,0.04,11000,-1.68285
371,0.04,11500,-1.64885
371,0.04,12000,-1.61485
371,0.04,12500,-1.58084
371,0.04,13000,-1.54684
371,0.04,13500,-1.51284
371,0.04,14000,-1.47884
371,0.04,14500,-1.44484
371,0.04,15000,-1.41084
371,0.05,10000,-2.18856
371,0.05,10500,-2.14606
371,0.05,11000,-2.10356
371,0.05,11500,-2.06106
371,0.05,12000,-2.01856
371,0.05,12500,-1.97606
371,0.05,13000,-1.93355
371,0.05,13500,-1.89105
371,0.05,14000,-1.84855
371,0.05,14500,-1.80605
371,0.05,15000,-1.76355
372,0.01,10000,-0.443785
372,0.01,10500,-0.435588
372,0.01,11000,-0.427392
372,0.01,11500,-0.419195
372,0.01,12000,-0.410999
372,0.01,12500,-0.402802
372,0.01,13000,-0.394605
372,0.01,13500,-0.386409
372,0.01,14000,-0.378212
372,0.01,14500,-0.370016
372,0.01,15000,-0.361819
372,0.02,10000,-0.88757
372,0.02,10500,-0.871177
372,0.02,11000,-0.854784
372,0.02,11500,-0.83839
372,0.02,12000,-0.821997
372,0.02,12500,-0.805604
372,0.02,13000,-0.789211
372,0.02,13500,-0.772818
372,0.02,14000,-0.756424
372,0.02,14500,-0.740031
372,0.02,15000,-0.723638
372,0.03,10000,-1.33136
372,0.03,10500,-1.30677
372,0.03,11000,-1.28218
372,0.03,11500,-1.25759
372,0.03,12000,-1.233
372,0.03,12500,-1.20841
372,0.03,13000,-1.18382
372,0.03,13500,-1.15923
372,0.03,14000,-1.13464
372,0.03,14500,-1.11005
372,0.03,15000,-1.08546
372,0.04,10000,-1.77514
372,0.04,10500,-1.74235
372,0.04,11000,-1.70957
372,0.04,11500,-1.67678
372,0.04,12000,-1.64399
372,0.04,12500,-1.61121
372,0.04,13000,-1.57842
372,0.04,13500,-1.54564
372,0.04,14000,-1.51285
372,0.04,14500,-1.48006
372,0.04,15000,-1.44728
372,0.05,10000,-2.21892
372,0.05,10500,-2.17794
372,0.05,11000,-2.13696
372,0.05,11500,-2.09598
372,0.05,12000,-2.05499
372,0.05,12500,-2.01401
372,0.05,13000,-1.97303
372,0.05,13500,-1.93204
372,0.05,14000,-1.89106
372,0.05,14500,-1.85008
372,0.05,15000,-1.8091
373,0.01,10000,-0.449607
373,0.01,10500,-0.441701
373,0.01,11000,-0.433796
373,0.01,11500,-0.42589
373,0.01,12000,-0.417985
373,0.01,12500,-0.410079
373,0.01,13000,-0.402174
373,0.01,13500,-0.394268
373,0.01,14000,-0.386363
373,0.01,14500,-0.378457
373,0.01,15000,-0.370552
373,0.02,10000,-0.899213
373,0.02,10500,-0.883402
373,0.02,11000,-0.867591
373,0.02,11500,-0.85178
373,0.02,12000,-0.835969
373,0.02,12500,-0.820158
373,0.02,13000,-0.804347
373,0.02,13500,-0.788536
373,0.02,14000,-0.772725
373,0.02,14500,-0.756914
373,0.02,15000,-0.741103
373,0.03,10000,-1.34882
373,0.03,10500,-1.3251
373,0.03,11000,-1.30139
373,0.03,11500,-1.27767
373,0.03,12000,-1.25395
373,0.03,12500,-1.23024
373,0.03,13000,-1.20652
373,0.03,13500,-1.1828
373,0.03,14000,-1.15909
373,0.03,14500,-1.13537
373,0.03,15000,-1.11165
373,0.04,10000,-1.79843
373,0.04,10500,-1.7668
373,0.04,11000,-1.73518
373,0.04,11500,-1.70356
373,0.04,12000,-1.67194
373,0.04,12500,-1.64032
373,0.04,13000,-1.60869
373,0.04,13500,-1.57707
373,0.04,14000,-1.54545
373,0.04,14500,-1.51383
373,0.04,15000,-1.48221
373,0.05,10000,-2.24803
373,0.05,10500,-2.20851
373,0.05,11000,-2.16898
373,0.05,11500,-2.12945
373,0.05,12000,-2.08992
373,0.05,12500,-2.0504
373,0.05,13000,-2.01087
373,0.05,13500,-1.97134
373,0.05,14000,-1.93181
373,0.05,14500,-1.89229
373,0.05,15000,-1.85276
