 Copyright (C) 1995-2019 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.6.2
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
DOY, Latitude (Degrees), Daylight Hours
301,59,8.6845
301,60,8.53967
301,61,8.38434
301,62,8.21711
301,63,8.0363
301,64,7.83992
301,65,7.62549
301,66,7.38995
302,-66,16.7344
302,-65,16.4907
302,-64,16.2692
302,-63,16.0665
302,-62,15.8801
302,-61,15.7078
302,-60,15.5479
302,-59,15.3988
302,-58,15.2595
302,-57,15.1288
302,-56,15.0058
302,-55,14.8898
302,-54,14.78
302,-53,14.676
302,-52,14.5772
302,-51,14.4831
302,-50,14.3933
302,-49,14.3075
302,-48,14.2254
302,-47,14.1466
302,-46,14.071
302,-45,13.9982
302,-44,13.9281
302,-43,13.8605
302,-42,13.7952
302,-41,13.7321
302,-40,13.671
302,-39,13.6117
302,-38,13.5541
302,-37,13.4982
302,-36,13.4439
302,-35,13.3909
302,-34,13.3394
302,-33,13.289
302,-32,13.2399
302,-31,13.1918
302,-30,13.1448
302,-29,13.0988
302,-28,13.0537
302,-27,13.0095
302,-26,12.9661
302,-25,12.9234
302,-24,12.8815
302,-23,12.8403
302,-22,12.7996
302,-21,12.7596
302,-20,12.7201
302,-19,12.6811
302,-18,12.6426
302,-17,12.6046
302,-16,12.567
302,-15,12.5298
302,-14,12.4929
302,-13,12.4564
302,-12,12.4201
302,-11,12.3842
302,-10,12.3485
302,-9,12.313
302,-8,12.2777
302,-7,12.2426
302,-6,12.2077
302,-5,12.1729
302,-4,12.1381
302,-3,12.1035
302,-2,12.069
302,-1,12.0345
302,0,12
302,1,11.9655
302,2,11.931
302,3,11.8965
302,4,11.8618
302,5,11.8271
302,6,11.7923
302,7,11.7574
302,8,11.7223
302,9,11.687
302,10,11.6515
302,11,11.6158
302,12,11.5799
302,13,11.5436
302,14,11.5071
302,15,11.4702
302,16,11.433
302,17,11.3954
302,18,11.3574
302,19,11.3189
302,20,11.2799
302,21,11.2404
302,22,11.2004
302,23,11.1597
302,24,11.1185
302,25,11.0766
302,26,11.0339
302,27,10.9905
302,28,10.9463
302,29,10.9012
302,30,10.8552
302,31,10.8082
302,32,10.7601
302,33,10.711
302,34,10.6606
302,35,10.6091
302,36,10.5561
302,37,10.5018
302,38,10.4459
302,39,10.3883
302,40,10.329
302,41,10.2679
302,42,10.2048
302,43,10.1395
302,44,10.0719
302,45,10.0018
302,46,9.92901
302,47,9.85337
302,48,9.77462
302,49,9.69249
302,50,9.60671
302,51,9.51694
302,52,9.42284
302,53,9.324
302,54,9.21997
302,55,9.11024
302,56,8.99421
302,57,8.87123
302,58,8.7405
302,59,8.60115
302,60,8.45213
302,61,8.2922
302,62,8.1199
302,63,7.93348
302,64,7.73081
302,65,7.50928
302,66,7.26562
303,-66,16.8588
303,-65,16.6069
303,-64,16.3781
303,-63,16.1691
303,-62,15.977
303,-61,15.7995
303,-60,15.635
303,-59,15.4817
303,-58,15.3385
303,-57,15.2042
303,-56,15.0779
303,-55,14.9588
303,-54,14.8462
303,-53,14.7394
303,-52,14.6381
303,-51,14.5416
303,-50,14.4495
303,-49,14.3616
303,-48,14.2774
303,-47,14.1967
303,-46,14.1192
303,-45,14.0447
303,-44,13.9729
303,-43,13.9037
303,-42,13.8368
303,-41,13.7721
303,-40,13.7095
303,-39,13.6488
303,-38,13.5899
303,-37,13.5327
303,-36,13.4771
303,-35,13.4229
303,-34,13.3701
303,-33,13.3186
303,-32,13.2683
303,-31,13.2191
303,-30,13.171
303,-29,13.124
303,-28,13.0778
303,-27,13.0326
303,-26,12.9881
303,-25,12.9445
303,-24,12.9016
303,-23,12.8594
303,-22,12.8178
303,-21,12.7769
303,-20,12.7365
303,-19,12.6966
303,-18,12.6573
303,-17,12.6184
303,-16,12.5799
303,-15,12.5418
303,-14,12.5041
303,-13,12.4667
303,-12,12.4297
303,-11,12.3929
303,-10,12.3564
303,-9,12.3201
303,-8,12.284
303,-7,12.2481
303,-6,12.2124
303,-5,12.1768
303,-4,12.1413
303,-3,12.1059
303,-2,12.0706
303,-1,12.0353
303,0,12
303,1,11.9647
303,2,11.9294
303,3,11.8941
303,4,11.8587
303,5,11.8232
303,6,11.7876
303,7,11.7519
303,8,11.716
303,9,11.6799
303,10,11.6436
303,11,11.6071
303,12,11.5703
303,13,11.5333
303,14,11.4959
303,15,11.4582
303,16,11.4201
303,17,11.3816
303,18,11.3427
303,19,11.3034
303,20,11.2635
303,21,11.2231
303,22,11.1822
303,23,11.1406
303,24,11.0984
303,25,11.0555
303,26,11.0119
303,27,10.9674
303,28,10.9222
303,29,10.876
303,30,10.829
303,31,10.7809
303,32,10.7317
303,33,10.6814
303,34,10.6299
303,35,10.5771
303,36,10.5229
303,37,10.4673
303,38,10.4101
303,39,10.3512
303,40,10.2905
303,41,10.2279
303,42,10.1632
303,43,10.0963
303,44,10.0271
303,45,9.95531
303,46,9.88078
303,47,9.80328
303,48,9.72258
303,49,9.63841
303,50,9.55047
303,51,9.45844
303,52,9.36194
303,53,9.26056
303,54,9.15382
303,55,9.04121
303,56,8.92209
303,57,8.79579
303,58,8.6615
303,59,8.51827
303,60,8.36502
303,61,8.20045
303,62,8.02304
303,63,7.83094
303,64,7.6219
303,65,7.39314
303,66,7.14118
304,-66,16.9834
304,-65,16.7229
304,-64,16.4868
304,-63,16.2713
304,-62,16.0734
304,-61,15.8909
304,-60,15.7216
304,-59,15.5641
304,-58,15.417
304,-57,15.2791
304,-56,15.1495
304,-55,15.0273
304,-54,14.9118
304,-53,14.8024
304,-52,14.6985
304,-51,14.5996
304,-50,14.5053
304,-49,14.4152
304,-48,14.329
304,-47,14.2464
304,-46,14.167
304,-45,14.0907
304,-44,14.0172
304,-43,13.9464
304,-42,13.8779
304,-41,13.8118
304,-40,13.7477
304,-39,13.6856
304,-38,13.6254
304,-37,13.5668
304,-36,13.5099
304,-35,13.4545
304,-34,13.4005
304,-33,13.3478
304,-32,13.2964
304,-31,13.2461
304,-30,13.1969
304,-29,13.1488
304,-28,13.1016
304,-27,13.0554
304,-26,13.01
304,-25,12.9654
304,-24,12.9215
304,-23,12.8783
304,-22,12.8359
304,-21,12.794
304,-20,12.7527
304,-19,12.712
304,-18,12.6717
304,-17,12.632
304,-16,12.5926
304,-15,12.5537
304,-14,12.5152
304,-13,12.477
304,-12,12.4391
304,-11,12.4015
304,-10,12.3642
304,-9,12.3271
304,-8,12.2902
304,-7,12.2536
304,-6,12.217
304,-5,12.1807
304,-4,12.1444
304,-3,12.1082
304,-2,12.0721
304,-1,12.036
304,0,12
304,1,11.964
304,2,11.9279
304,3,11.8918
304,4,11.8556
304,5,11.8193
304,6,11.783
304,7,11.7464
304,8,11.7098
304,9,11.6729
304,10,11.6358
304,11,11.5985
304,12,11.5609
304,13,11.523
304,14,11.4848
304,15,11.4463
304,16,11.4074
304,17,11.368
304,18,11.3283
304,19,11.288
304,20,11.2473
304,21,11.206
304,22,11.1641
304,23,11.1217
304,24,11.0785
304,25,11.0346
304,26,10.99
304,27,10.9446
304,28,10.8984
304,29,10.8512
304,30,10.8031
304,31,10.7539
304,32,10.7036
304,33,10.6522
304,34,10.5995
304,35,10.5455
304,36,10.4901
304,37,10.4332
304,38,10.3746
304,39,10.3144
304,40,10.2523
304,41,10.1882
304,42,10.1221
304,43,10.0536
304,44,9.98278
304,45,9.9093
304,46,9.833
304,47,9.75365
304,48,9.67101
304,49,9.5848
304,50,9.49472
304,51,9.40043
304,52,9.30154
304,53,9.19762
304,54,9.08819
304,55,8.97269
304,56,8.85049
304,57,8.72087
304,58,8.58298
304,59,8.43586
304,60,8.27836
304,61,8.10913
304,62,7.92657
304,63,7.72871
304,64,7.5132
304,65,7.27708
304,66,7.01662
305,-66,17.108
305,-65,16.8389
305,-64,16.5953
305,-63,16.3732
305,-62,16.1695
305,-61,15.9817
305,-60,15.8078
305,-59,15.646
305,-58,15.495
305,-57,15.3535
305,-56,15.2206
305,-55,15.0953
305,-54,14.9769
305,-53,14.8648
305,-52,14.7583
305,-51,14.6571
305,-50,14.5605
305,-49,14.4683
305,-48,14.3801
305,-47,14.2955
305,-46,14.2143
305,-45,14.1363
305,-44,14.0611
305,-43,13.9886
305,-42,13.9186
305,-41,13.851
305,-40,13.7855
305,-39,13.722
305,-38,13.6604
305,-37,13.6006
305,-36,13.5424
305,-35,13.4858
305,-34,13.4306
305,-33,13.3767
305,-32,13.3242
305,-31,13.2728
305,-30,13.2226
305,-29,13.1734
305,-28,13.1252
305,-27,13.0779
305,-26,13.0315
305,-25,12.986
305,-24,12.9412
305,-23,12.8971
305,-22,12.8537
305,-21,12.8109
305,-20,12.7687
305,-19,12.7271
305,-18,12.686
305,-17,12.6454
305,-16,12.6052
305,-15,12.5655
305,-14,12.5261
305,-13,12.4871
305,-12,12.4484
305,-11,12.4101
305,-10,12.3719
305,-9,12.3341
305,-8,12.2964
305,-7,12.2589
305,-6,12.2216
305,-5,12.1845
305,-4,12.1475
305,-3,12.1105
305,-2,12.0736
305,-1,12.0368
305,0,12
305,1,11.9632
305,2,11.9264
305,3,11.8895
305,4,11.8525
305,5,11.8155
305,6,11.7784
305,7,11.7411
305,8,11.7036
305,9,11.6659
305,10,11.6281
305,11,11.5899
305,12,11.5516
305,13,11.5129
305,14,11.4739
305,15,11.4345
305,16,11.3948
305,17,11.3546
305,18,11.314
305,19,11.2729
305,20,11.2313
305,21,11.1891
305,22,11.1463
305,23,11.1029
305,24,11.0588
305,25,11.014
305,26,10.9685
305,27,10.9221
305,28,10.8748
305,29,10.8266
305,30,10.7774
305,31,10.7272
305,32,10.6758
305,33,10.6233
305,34,10.5694
305,35,10.5142
305,36,10.4576
305,37,10.3994
305,38,10.3396
305,39,10.278
305,40,10.2145
305,41,10.149
305,42,10.0814
305,43,10.0114
305,44,9.9389
305,45,9.86374
305,46,9.78568
305,47,9.70449
305,48,9.61993
305,49,9.53169
305,50,9.43948
305,51,9.34294
305,52,9.24166
305,53,9.13522
305,54,9.02309
305,55,8.90471
305,56,8.77943
305,57,8.64648
305,58,8.505
305,59,8.35397
305,60,8.1922
305,61,8.01827
305,62,7.83049
305,63,7.62682
305,64,7.40473
305,65,7.16111
305,66,6.89197
306,-66,17.2328
306,-65,16.9547
306,-64,16.7035
306,-63,16.4747
306,-62,16.2651
306,-61,16.0721
306,-60,15.8934
306,-59,15.7274
306,-58,15.5724
306,-57,15.4273
306,-56,15.2911
306,-55,15.1627
306,-54,15.0414
306,-53,14.9266
306,-52,14.8177
306,-51,14.714
306,-50,14.6152
306,-49,14.5209
306,-48,14.4306
306,-47,14.3442
306,-46,14.2612
306,-45,14.1813
306,-44,14.1045
306,-43,14.0304
306,-42,13.9589
306,-41,13.8898
306,-40,13.8228
306,-39,13.758
306,-38,13.6951
306,-37,13.6339
306,-36,13.5745
306,-35,13.5167
306,-34,13.4603
306,-33,13.4053
306,-32,13.3517
306,-31,13.2992
306,-30,13.2479
306,-29,13.1977
306,-28,13.1485
306,-27,13.1002
306,-26,13.0528
306,-25,13.0063
306,-24,12.9606
306,-23,12.9156
306,-22,12.8713
306,-21,12.8276
306,-20,12.7846
306,-19,12.7421
306,-18,12.7002
306,-17,12.6587
306,-16,12.6177
306,-15,12.5771
306,-14,12.537
306,-13,12.4971
306,-12,12.4577
306,-11,12.4185
306,-10,12.3796
306,-9,12.3409
306,-8,12.3025
306,-7,12.2643
306,-6,12.2262
306,-5,12.1883
306,-4,12.1505
306,-3,12.1128
306,-2,12.0751
306,-1,12.0376
306,0,12
306,1,11.9624
306,2,11.9249
306,3,11.8872
306,4,11.8495
306,5,11.8117
306,6,11.7738
306,7,11.7357
306,8,11.6975
306,9,11.6591
306,10,11.6204
306,11,11.5815
306,12,11.5423
306,13,11.5029
306,14,11.463
306,15,11.4229
306,16,11.3823
306,17,11.3413
306,18,11.2998
306,19,11.2579
306,20,11.2154
306,21,11.1724
306,22,11.1287
306,23,11.0844
306,24,11.0394
306,25,10.9937
306,26,10.9472
306,27,10.8998
306,28,10.8515
306,29,10.8023
306,30,10.7521
306,31,10.7008
306,32,10.6483
306,33,10.5947
306,34,10.5397
306,35,10.4833
306,36,10.4255
306,37,10.3661
306,38,10.3049
306,39,10.242
306,40,10.1772
306,41,10.1102
306,42,10.0411
306,43,9.96957
306,44,9.89549
306,45,9.81865
306,46,9.73885
306,47,9.65584
306,48,9.56935
306,49,9.47911
306,50,9.38477
306,51,9.28599
306,52,9.18234
306,53,9.07337
306,54,8.95856
306,55,8.8373
306,56,8.70893
306,57,8.57266
306,58,8.42757
306,59,8.27262
306,60,8.10655
306,61,7.92789
306,62,7.73486
306,63,7.52529
306,64,7.29653
306,65,7.04526
306,66,6.76723
307,-66,17.3576
307,-65,17.0705
307,-64,16.8114
307,-63,16.5759
307,-62,16.3603
307,-61,16.162
307,-60,15.9785
307,-59,15.8082
307,-58,15.6493
307,-57,15.5006
307,-56,15.361
307,-55,15.2295
307,-54,15.1054
307,-53,14.9879
307,-52,14.8764
307,-51,14.7704
307,-50,14.6694
307,-49,14.5729
307,-48,14.4807
307,-47,14.3923
307,-46,14.3075
307,-45,14.2259
307,-44,14.1475
307,-43,14.0718
307,-42,13.9987
307,-41,13.9281
307,-40,13.8598
307,-39,13.7936
307,-38,13.7293
307,-37,13.6669
307,-36,13.6063
307,-35,13.5472
307,-34,13.4897
307,-33,13.4336
307,-32,13.3788
307,-31,13.3253
307,-30,13.2729
307,-29,13.2217
307,-28,13.1715
307,-27,13.1222
307,-26,13.0739
307,-25,13.0264
307,-24,12.9798
307,-23,12.9339
307,-22,12.8887
307,-21,12.8441
307,-20,12.8002
307,-19,12.7569
307,-18,12.7141
307,-17,12.6718
307,-16,12.63
307,-15,12.5886
307,-14,12.5476
307,-13,12.507
307,-12,12.4668
307,-11,12.4268
307,-10,12.3871
307,-9,12.3477
307,-8,12.3085
307,-7,12.2695
307,-6,12.2307
307,-5,12.192
307,-4,12.1535
307,-3,12.115
307,-2,12.0766
307,-1,12.0383
307,0,12
307,1,11.9617
307,2,11.9234
307,3,11.885
307,4,11.8465
307,5,11.808
307,6,11.7693
307,7,11.7305
307,8,11.6915
307,9,11.6523
307,10,11.6129
307,11,11.5732
307,12,11.5332
307,13,11.493
307,14,11.4524
307,15,11.4114
307,16,11.37
307,17,11.3282
307,18,11.2859
307,19,11.2431
307,20,11.1998
307,21,11.1559
307,22,11.1113
307,23,11.0661
307,24,11.0202
307,25,10.9736
307,26,10.9261
307,27,10.8778
307,28,10.8285
307,29,10.7783
307,30,10.7271
307,31,10.6747
307,32,10.6212
307,33,10.5664
307,34,10.5103
307,35,10.4528
307,36,10.3937
307,37,10.3331
307,38,10.2707
307,39,10.2064
307,40,10.1402
307,41,10.0719
307,42,10.0013
307,43,9.92822
307,44,9.85255
307,45,9.77406
307,46,9.69252
307,47,9.60769
307,48,9.51931
307,49,9.42706
307,50,9.33061
307,51,9.22959
307,52,9.12358
307,53,9.0121
307,54,8.8946
307,55,8.77048
307,56,8.63902
307,57,8.49942
307,58,8.35073
307,59,8.19184
307,60,8.02145
307,61,7.83802
307,62,7.63968
307,63,7.42414
307,64,7.18861
307,65,6.92954
307,66,6.64239
308,-66,17.4825
308,-65,17.186
308,-64,16.919
308,-63,16.6766
308,-62,16.455
308,-61,16.2513
308,-60,16.0631
308,-59,15.8883
308,-58,15.7255
308,-57,15.5732
308,-56,15.4303
308,-55,15.2957
308,-54,15.1687
308,-53,15.0486
308,-52,14.9346
308,-51,14.8262
308,-50,14.723
308,-49,14.6244
308,-48,14.5302
308,-47,14.4399
308,-46,14.3533
308,-45,14.27
308,-44,14.1899
308,-43,14.1127
308,-42,14.0381
308,-41,13.966
308,-40,13.8963
308,-39,13.8287
308,-38,13.7632
308,-37,13.6995
308,-36,13.6376
308,-35,13.5774
308,-34,13.5187
308,-33,13.4615
308,-32,13.4056
308,-31,13.351
308,-30,13.2976
308,-29,13.2454
308,-28,13.1942
308,-27,13.144
308,-26,13.0947
308,-25,13.0463
308,-24,12.9987
308,-23,12.9519
308,-22,12.9058
308,-21,12.8604
308,-20,12.8157
308,-19,12.7715
308,-18,12.7279
308,-17,12.6848
308,-16,12.6421
308,-15,12.6
308,-14,12.5582
308,-13,12.5168
308,-12,12.4757
308,-11,12.435
308,-10,12.3946
308,-9,12.3544
308,-8,12.3144
308,-7,12.2747
308,-6,12.2351
308,-5,12.1957
308,-4,12.1564
308,-3,12.1172
308,-2,12.0781
308,-1,12.039
308,0,12
308,1,11.961
308,2,11.9219
308,3,11.8828
308,4,11.8436
308,5,11.8043
308,6,11.7649
308,7,11.7253
308,8,11.6856
308,9,11.6456
308,10,11.6054
308,11,11.565
308,12,11.5243
308,13,11.4832
308,14,11.4418
308,15,11.4
308,16,11.3579
308,17,11.3152
308,18,11.2721
308,19,11.2285
308,20,11.1843
308,21,11.1396
308,22,11.0942
308,23,11.0481
308,24,11.0013
308,25,10.9537
308,26,10.9053
308,27,10.856
308,28,10.8058
308,29,10.7546
308,30,10.7024
308,31,10.649
308,32,10.5944
308,33,10.5385
308,34,10.4813
308,35,10.4226
308,36,10.3624
308,37,10.3005
308,38,10.2368
308,39,10.1713
308,40,10.1037
308,41,10.034
308,42,9.96191
308,43,9.88735
308,44,9.8101
308,45,9.72997
308,46,9.64671
308,47,9.56008
308,48,9.46981
308,49,9.37557
308,50,9.27702
308,51,9.17379
308,52,9.06542
308,53,8.95143
308,54,8.83126
308,55,8.70427
308,56,8.56973
308,57,8.4268
308,58,8.27449
308,59,8.11166
308,60,7.93693
308,61,7.7487
308,62,7.54499
308,63,7.32342
308,64,7.08101
308,65,6.81399
308,66,6.51748
309,-66,17.6075
309,-65,17.3014
309,-64,17.0263
309,-63,16.7768
309,-62,16.5492
309,-61,16.34
309,-60,16.147
309,-59,15.9679
309,-58,15.8011
309,-57,15.6452
309,-56,15.4989
309,-55,15.3613
309,-54,15.2314
309,-53,15.1086
309,-52,14.9921
309,-51,14.8814
309,-50,14.776
309,-49,14.6753
309,-48,14.5791
309,-47,14.487
309,-46,14.3986
309,-45,14.3136
309,-44,14.2318
309,-43,14.153
309,-42,14.077
309,-41,14.0035
309,-40,13.9323
309,-39,13.8634
309,-38,13.7966
309,-37,13.7317
309,-36,13.6686
309,-35,13.6072
309,-34,13.5474
309,-33,13.489
309,-32,13.4321
309,-31,13.3764
309,-30,13.322
309,-29,13.2688
309,-28,13.2166
309,-27,13.1654
309,-26,13.1152
309,-25,13.0659
309,-24,13.0174
309,-23,12.9697
309,-22,12.9228
309,-21,12.8765
309,-20,12.8309
309,-19,12.7859
309,-18,12.7415
309,-17,12.6975
309,-16,12.6541
309,-15,12.6111
309,-14,12.5686
309,-13,12.5264
309,-12,12.4846
309,-11,12.4431
309,-10,12.4019
309,-9,12.361
309,-8,12.3203
309,-7,12.2798
309,-6,12.2395
309,-5,12.1994
309,-4,12.1593
309,-3,12.1194
309,-2,12.0796
309,-1,12.0398
309,0,12
309,1,11.9602
309,2,11.9204
309,3,11.8806
309,4,11.8407
309,5,11.8006
309,6,11.7605
309,7,11.7202
309,8,11.6797
309,9,11.639
309,10,11.5981
309,11,11.5569
309,12,11.5154
309,13,11.4736
309,14,11.4314
309,15,11.3889
309,16,11.3459
309,17,11.3025
309,18,11.2585
309,19,11.2141
309,20,11.1691
309,21,11.1235
309,22,11.0772
309,23,11.0303
309,24,10.9826
309,25,10.9341
309,26,10.8848
309,27,10.8346
309,28,10.7834
309,29,10.7312
309,30,10.678
309,31,10.6236
309,32,10.5679
309,33,10.511
309,34,10.4526
309,35,10.3928
309,36,10.3314
309,37,10.2683
309,38,10.2034
309,39,10.1366
309,40,10.0677
309,41,9.99654
309,42,9.92303
309,43,9.84698
309,44,9.76817
309,45,9.6864
309,46,9.60144
309,47,9.51303
309,48,9.42087
309,49,9.32466
309,50,9.22403
309,51,9.11859
309,52,9.00788
309,53,8.89139
309,54,8.76856
309,55,8.63871
309,56,8.50109
309,57,8.35483
309,58,8.1989
309,59,8.03211
309,60,7.85302
309,61,7.65995
309,62,7.45084
309,63,7.22316
309,64,6.97375
309,65,6.6986
309,66,6.3925
310,-66,17.7325
310,-65,17.4166
310,-64,17.1331
310,-63,16.8766
310,-62,16.6428
310,-61,16.4282
310,-60,16.2302
310,-59,16.0468
310,-58,15.876
310,-57,15.7165
310,-56,15.5669
310,-55,15.4262
310,-54,15.2935
310,-53,15.168
310,-52,15.049
310,-51,14.936
310,-50,14.8283
310,-49,14.7256
310,-48,14.6275
310,-47,14.5335
310,-46,14.4433
310,-45,14.3566
310,-44,14.2732
310,-43,14.1929
310,-42,14.1153
310,-41,14.0404
310,-40,13.9679
310,-39,13.8977
310,-38,13.8296
310,-37,13.7634
310,-36,13.6991
310,-35,13.6366
310,-34,13.5756
310,-33,13.5162
310,-32,13.4582
310,-31,13.4015
310,-30,13.3461
310,-29,13.2918
310,-28,13.2387
310,-27,13.1866
310,-26,13.1354
310,-25,13.0852
310,-24,13.0358
310,-23,12.9873
310,-22,12.9395
310,-21,12.8924
310,-20,12.8459
310,-19,12.8001
310,-18,12.7549
310,-17,12.7101
310,-16,12.6659
310,-15,12.6222
310,-14,12.5788
310,-13,12.5359
310,-12,12.4934
310,-11,12.4511
310,-10,12.4092
310,-9,12.3675
310,-8,12.3261
310,-7,12.2849
310,-6,12.2438
310,-5,12.2029
310,-4,12.1622
310,-3,12.1216
310,-2,12.081
310,-1,12.0405
310,0,12
310,1,11.9595
310,2,11.919
310,3,11.8784
310,4,11.8378
310,5,11.7971
310,6,11.7562
310,7,11.7151
310,8,11.6739
310,9,11.6325
310,10,11.5908
310,11,11.5489
310,12,11.5066
310,13,11.4641
310,14,11.4212
310,15,11.3778
310,16,11.3341
310,17,11.2899
310,18,11.2451
310,19,11.1999
310,20,11.1541
310,21,11.1076
310,22,11.0605
310,23,11.0127
310,24,10.9642
310,25,10.9148
310,26,10.8646
310,27,10.8134
310,28,10.7613
310,29,10.7082
310,30,10.6539
310,31,10.5985
310,32,10.5418
310,33,10.4838
310,34,10.4244
310,35,10.3634
310,36,10.3009
310,37,10.2366
310,38,10.1704
310,39,10.1023
310,40,10.0321
310,41,9.95959
310,42,9.88466
310,43,9.80712
310,44,9.72676
310,45,9.64338
310,46,9.55673
310,47,9.46655
310,48,9.37253
310,49,9.27435
310,50,9.17165
310,51,9.06402
310,52,8.95097
310,53,8.83201
310,54,8.70652
310,55,8.57382
310,56,8.43313
310,57,8.28354
310,58,8.12399
310,59,7.95322
310,60,7.76976
310,61,7.57182
310,62,7.35725
310,63,7.12337
310,64,6.86686
310,65,6.58343
310,66,6.26747
311,-66,17.8576
311,-65,17.5315
311,-64,17.2396
311,-63,16.9759
311,-62,16.7357
311,-61,16.5157
311,-60,16.3128
311,-59,16.125
311,-58,15.9502
311,-57,15.787
311,-56,15.6341
311,-55,15.4904
311,-54,15.3548
311,-53,15.2267
311,-52,15.1053
311,-51,14.9899
311,-50,14.8801
311,-49,14.7753
311,-48,14.6752
311,-47,14.5793
311,-46,14.4874
311,-45,14.3991
311,-44,14.3141
311,-43,14.2322
311,-42,14.1532
311,-41,14.0769
311,-40,14.003
311,-39,13.9315
311,-38,13.8621
311,-37,13.7947
311,-36,13.7292
311,-35,13.6655
311,-34,13.6035
311,-33,13.543
311,-32,13.4839
311,-31,13.4262
311,-30,13.3698
311,-29,13.3146
311,-28,13.2605
311,-27,13.2074
311,-26,13.1554
311,-25,13.1042
311,-24,13.054
311,-23,13.0046
311,-22,12.9559
311,-21,12.908
311,-20,12.8607
311,-19,12.8141
311,-18,12.768
311,-17,12.7226
311,-16,12.6776
311,-15,12.633
311,-14,12.589
311,-13,12.5453
311,-12,12.502
311,-11,12.459
311,-10,12.4163
311,-9,12.3739
311,-8,12.3318
311,-7,12.2898
311,-6,12.2481
311,-5,12.2065
311,-4,12.165
311,-3,12.1237
311,-2,12.0824
311,-1,12.0412
311,0,12
311,1,11.9588
311,2,11.9176
311,3,11.8763
311,4,11.835
311,5,11.7935
311,6,11.7519
311,7,11.7102
311,8,11.6682
311,9,11.6261
311,10,11.5837
311,11,11.541
311,12,11.498
311,13,11.4547
311,14,11.411
311,15,11.367
311,16,11.3224
311,17,11.2774
311,18,11.2319
311,19,11.1859
311,20,11.1393
311,21,11.092
311,22,11.0441
311,23,10.9954
311,24,10.946
311,25,10.8958
311,26,10.8446
311,27,10.7926
311,28,10.7395
311,29,10.6854
311,30,10.6302
311,31,10.5738
311,32,10.5161
311,33,10.457
311,34,10.3965
311,35,10.3345
311,36,10.2708
311,37,10.2053
311,38,10.1379
311,39,10.0685
311,40,9.99699
311,41,9.92314
311,42,9.8468
311,43,9.76779
311,44,9.68591
311,45,9.60093
311,46,9.5126
311,47,9.42066
311,48,9.3248
311,49,9.22468
311,50,9.11992
311,51,9.0101
311,52,8.89474
311,53,8.77331
311,54,8.64517
311,55,8.50963
311,56,8.36588
311,57,8.21297
311,58,8.04978
311,59,7.87504
311,60,7.68718
311,61,7.48434
311,62,7.26426
311,63,7.02412
311,64,6.76038
311,65,6.46849
311,66,6.1424
312,-66,17.9827
312,-65,17.6462
312,-64,17.3457
312,-63,17.0746
312,-62,16.8281
312,-61,16.6024
312,-60,16.3947
312,-59,16.2024
312,-58,16.0237
312,-57,15.8569
312,-56,15.7006
312,-55,15.5538
312,-54,15.4155
312,-53,15.2847
312,-52,15.1608
312,-51,15.0431
312,-50,14.9312
312,-49,14.8244
312,-48,14.7223
312,-47,14.6246
312,-46,14.5309
312,-45,14.441
312,-44,14.3544
312,-43,14.271
312,-42,14.1905
312,-41,14.1128
312,-40,14.0376
312,-39,13.9648
312,-38,13.8941
312,-37,13.8256
312,-36,13.7589
312,-35,13.6941
312,-34,13.6309
312,-33,13.5694
312,-32,13.5093
312,-31,13.4505
312,-30,13.3931
312,-29,13.3369
312,-28,13.2819
312,-27,13.228
312,-26,13.175
312,-25,13.123
312,-24,13.0719
312,-23,13.0216
312,-22,12.9721
312,-21,12.9234
312,-20,12.8753
312,-19,12.8279
312,-18,12.781
312,-17,12.7348
312,-16,12.689
312,-15,12.6437
312,-14,12.5989
312,-13,12.5545
312,-12,12.5104
312,-11,12.4667
312,-10,12.4233
312,-9,12.3802
312,-8,12.3374
312,-7,12.2947
312,-6,12.2523
312,-5,12.21
312,-4,12.1678
312,-3,12.1258
312,-2,12.0838
312,-1,12.0419
312,0,12
312,1,11.9581
312,2,11.9162
312,3,11.8742
312,4,11.8322
312,5,11.79
312,6,11.7477
312,7,11.7053
312,8,11.6626
312,9,11.6198
312,10,11.5767
312,11,11.5333
312,12,11.4896
312,13,11.4455
312,14,11.4011
312,15,11.3563
312,16,11.311
312,17,11.2652
312,18,11.219
312,19,11.1721
312,20,11.1247
312,21,11.0766
312,22,11.0279
312,23,10.9784
312,24,10.9281
312,25,10.877
312,26,10.825
312,27,10.772
312,28,10.7181
312,29,10.663
312,30,10.6069
312,31,10.5495
312,32,10.4907
312,33,10.4306
312,34,10.3691
312,35,10.3059
312,36,10.2411
312,37,10.1744
312,38,10.1059
312,39,10.0352
312,40,9.9624
312,41,9.8872
312,42,9.80947
312,43,9.72901
312,44,9.64561
312,45,9.55905
312,46,9.46907
312,47,9.37539
312,48,9.27769
312,49,9.17564
312,50,9.06884
312,51,8.95686
312,52,8.8392
312,53,8.71531
312,54,8.58455
312,55,8.44618
312,56,8.29937
312,57,8.14313
312,58,7.97632
312,59,7.79759
312,60,7.60531
312,61,7.39755
312,62,7.17191
312,63,6.92543
312,64,6.65435
312,65,6.3538
312,66,6.0173
313,-66,18.1078
313,-65,17.7606
313,-64,17.4512
313,-63,17.1727
313,-62,16.9198
313,-61,16.6885
313,-60,16.4758
313,-59,16.2791
