STATION,STATION_NAME,DATE,CLDD,DPNP,DPNT,HTDD,DT90,DX32,DT00,DT32,DP01,DP05,DP10,EMXP,MXSD,DSNW,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
COOP:321435,CAVALIER 7 NW ND US,199605,0,-102,-37,451,0,0,0,9,3,1,0,94,0,0,132,0,77,25,616,387,502
COOP:321435,CAVALIER 7 NW ND US,199606,100,113,8,108,1,0,0,0,7,3,1,190,0,0,428,0,90,42,755,533,644
COOP:321435,CAVALIER 7 NW ND US,199607,68,-27,-25,42,0,0,0,0,9,1,0,79,0,0,286,0,85,48,750,561,656
COOP:321435,CAVALIER 7 NW ND US,199608,85,-110,4,32,2,0,0,0,2,1,0,79,0,0,127,0,91,46,791,539,665
COOP:321435,CAVALIER 7 NW ND US,199609,25,53,4,301,0,0,0,2,6,1,0,94,0,0,249,0,88,31,672,439,556
COOP:321435,CAVALIER 7 NW ND US,199610,0,1,-11,698,0,1,0,15,2,1,1,103,0,0,128,0,78,13,526,320,423
COOP:321435,CAVALIER 7 NW ND US,199611,0,73,-132,1587,0,24,14,30,3,1,0,75,15,25,125,170,52,-17,202,36,119
COOP:321435,CAVALIER 7 NW ND US,199612,0,52,-65,1964,0,31,18,31,4,0,0,34,23,31,101,165,31,-30,90,-58,16
COOP:321435,CAVALIER 7 NW ND US,199701,0,8,-49,2111,0,28,27,31,2,0,0,11,26,31,52,132,38,-35,64,-124,-30
COOP:321435,CAVALIER 7 NW ND US,199702,0,-32,16,1553,0,23,17,28,0,0,0,6,27,28,6,30,41,-22,211,-25,93
COOP:321435,CAVALIER 7 NW ND US,199703,0,48,-62,1541,0,23,13,31,5,0,0,30,34,31,122,128,45,-15,252,51,152
COOP:321435,CAVALIER 7 NW ND US,199704,0,101,-73,982,0,8,4,24,4,2,1,103,20,21,241,80,60,-1,410,231,321
COOP:321435,CAVALIER 7 NW ND US,199705,4,-104,-58,521,0,0,0,10,4,1,0,57,1,1,130,10,83,26,601,361,481
COOP:321435,CAVALIER 7 NW ND US,199706,92,-120,29,41,1,0,0,0,6,1,0,72,0,0,195,0,90,45,789,541,665
COOP:321435,CAVALIER 7 NW ND US,199708,79,52,-15,83,0,0,0,0,4,2,2,114,0,0,289,0,88,42,765,527,646
COOP:321435,CAVALIER 7 NW ND US,199709,22,-130,28,223,0,0,0,2,2,0,0,39,0,0,66,0,86,30,706,453,580
COOP:321435,CAVALIER 7 NW ND US,199710,0,-9999,-22,732,0,4,0,16,5,2,1,286,2,4,467,20,79,11,505,318,412
COOP:321435,CAVALIER 7 NW ND US,199711,0,-33,-13,1229,0,17,0,30,1,0,0,10,4,30,19,55,46,2,300,175,238
COOP:321435,CAVALIER 7 NW ND US,199712,0,-37,154,1279,0,17,1,31,0,0,0,8,3,16,12,48,42,-16,302,168,235
COOP:321435,CAVALIER 7 NW ND US,199801,0,10,21,1893,0,31,19,31,1,0,0,17,11,31,54,106,28,-23,108,-29,40
COOP:321435,CAVALIER 7 NW ND US,199802,0,111,143,1197,0,18,3,28,3,1,0,87,10,28,149,55,43,-13,276,163,220
COOP:321435,CAVALIER 7 NW ND US,199803,0,-59,-13,1386,0,21,7,31,1,0,0,11,6,25,15,3,57,-15,275,127,201
COOP:321435,CAVALIER 7 NW ND US,199804,0,9,57,588,0,0,0,16,4,1,0,58,0,0,149,0,79,27,570,331,451
COOP:321435,CAVALIER 7 NW ND US,199805,4,163,18,286,0,0,0,1,7,3,1,117,0,0,397,0,80,31,685,428,557
COOP:321435,CAVALIER 7 NW ND US,199806,22,-149,-49,205,0,0,0,0,5,1,0,57,0,0,166,0,85,36,676,498,587
COOP:321435,CAVALIER 7 NW ND US,199807,93,-155,-19,47,0,0,0,0,5,1,0,55,0,0,158,0,88,46,774,550,662
COOP:321435,CAVALIER 7 NW ND US,199808,88,-5,7,23,0,0,0,0,5,1,1,115,0,0,232,0,88,48,797,539,668
COOP:321435,CAVALIER 7 NW ND US,199809,24,-147,36,201,0,0,0,0,1,0,0,24,0,0,49,0,89,36,725,451,588
COOP:321435,CAVALIER 7 NW ND US,199810,0,156,-7,683,0,0,0,14,4,3,1,141,0,0,283,0,74,22,520,334,427
COOP:321435,CAVALIER 7 NW ND US,199811,0,-10,4,1178,0,16,2,29,2,0,0,11,7,21,42,92,47,-4,324,186,255
COOP:321435,CAVALIER 7 NW ND US,199812,0,-31,43,1627,0,21,12,31,1,0,0,13,6,23,18,60,48,-26,211,37,124
COOP:321435,CAVALIER 7 NW ND US,199901,0,-9,-31,2055,0,30,22,31,1,0,0,10,11,31,35,70,38,-36,71,-95,-12
COOP:321435,CAVALIER 7 NW ND US,199902,0,-4,87,1356,0,20,7,28,1,0,0,18,9,28,34,30,38,-17,248,79,164
COOP:321435,CAVALIER 7 NW ND US,199903,0,-9999,48,1197,0,16,1,31,1,0,0,11,8,21,22,50,54,0,339,185,262
COOP:321435,CAVALIER 7 NW ND US,199904,0,26,19,706,0,4,0,22,2,2,1,111,10,6,166,120,72,18,519,306,413
COOP:321435,CAVALIER 7 NW ND US,199905,8,165,-5,361,0,0,0,2,8,4,1,101,0,0,399,0,85,30,632,436,534
COOP:321435,CAVALIER 7 NW ND US,199906,23,38,-33,158,0,0,0,0,7,3,0,84,0,0,353,0,83,38,708,497,603
COOP:321435,CAVALIER 7 NW ND US,199907,85,192,-23,53,0,0,0,0,8,5,2,144,0,0,505,0,88,45,765,550,658
COOP:321435,CAVALIER 7 NW ND US,199908,30,-123,-32,89,0,0,0,0,5,0,0,31,0,0,114,0,84,43,749,508,629
COOP:321435,CAVALIER 7 NW ND US,199909,7,-39,-25,369,0,0,0,4,4,1,0,61,0,0,157,0,89,27,635,419,527
COOP:321435,CAVALIER 7 NW ND US,199910,0,-104,-36,773,0,0,0,20,0,0,0,5,0,0,23,0,67,18,509,287,398
COOP:321435,CAVALIER 7 NW ND US,199911,0,-52,84,937,0,3,0,28,0,0,0,0,1,1,0,5,75,2,452,218,335
COOP:321435,CAVALIER 7 NW ND US,199912,0,-30,105,1435,0,16,9,31,0,0,0,7,3,17,19,44,49,-18,292,80,186
COOP:321435,CAVALIER 7 NW ND US,200001,0,-39,16,1906,0,28,24,31,0,0,0,3,5,31,5,35,35,-22,138,-68,35
COOP:321435,CAVALIER 7 NW ND US,200002,0,53,112,1332,0,15,10,29,1,1,0,86,5,17,91,10,60,-17,302,76,189
COOP:321435,CAVALIER 7 NW ND US,200003,0,-17,106,1015,0,9,0,29,2,0,0,39,0,0,57,3,63,3,424,215,320
COOP:321435,CAVALIER 7 NW ND US,200004,0,-134,-8,784,0,3,0,25,0,0,0,6,0,0,6,0,79,10,522,250,386
COOP:321435,CAVALIER 7 NW ND US,200005,0,-30,-6,356,0,0,0,4,4,1,1,119,0,0,204,0,86,30,671,395,533
COOP:321435,CAVALIER 7 NW ND US,200006,8,286,-55,209,0,0,0,0,14,2,1,240,0,0,601,0,87,38,685,477,581
COOP:321435,CAVALIER 7 NW ND US,200007,103,-59,-17,52,0,0,0,0,6,1,0,94,0,0,254,0,86,45,775,552,664
COOP:321435,CAVALIER 7 NW ND US,200008,64,370,-13,63,0,0,0,0,8,4,3,177,0,0,607,0,89,44,773,523,648
COOP:321435,CAVALIER 7 NW ND US,200009,1,-40,-28,373,0,0,0,5,6,0,0,31,0,0,156,0,82,30,636,411,524
COOP:321435,CAVALIER 7 NW ND US,200010,0,-22,-1,667,0,0,0,18,4,0,0,44,3,1,105,30,74,21,555,311,433
COOP:321435,CAVALIER 7 NW ND US,200011,0,234,-21,1253,0,19,3,28,4,2,1,105,6,23,286,80,56,-3,305,155,230
COOP:321435,CAVALIER 7 NW ND US,200012,0,-22,-130,2168,0,30,28,31,0,0,0,8,10,31,27,76,35,-25,40,-137,-49
COOP:321435,CAVALIER 7 NW ND US,200101,0,-38,82,1695,0,28,14,31,0,0,0,4,10,31,6,10,38,-23,199,3,101
COOP:321435,CAVALIER 7 NW ND US,200102,0,-20,-82,1834,0,28,24,28,1,0,0,15,13,28,18,34,30,-28,96,-106,-5
COOP:321435,CAVALIER 7 NW ND US,200103,0,-53,10,1313,0,18,4,31,1,0,0,14,13,29,21,23,44,-1,307,141,224
COOP:321435,CAVALIER 7 NW ND US,200104,0,15,-4,774,0,5,0,22,6,1,0,51,1,3,155,60,79,15,476,303,390
COOP:321435,CAVALIER 7 NW ND US,200105,5,49,10,313,0,0,0,0,9,1,0,83,0,0,283,0,80,34,659,438,549
COOP:321435,CAVALIER 7 NW ND US,200106,44,73,-26,156,0,0,0,0,9,5,1,100,0,0,388,0,84,41,714,506,610
COOP:321435,CAVALIER 7 NW ND US,200107,95,86,-21,59,0,0,0,0,5,3,2,130,0,0,399,0,87,40,770,550,660
COOP:321435,CAVALIER 7 NW ND US,200108,101,-154,1,53,2,0,0,0,4,0,0,27,0,0,83,0,90,40,791,533,662
COOP:321435,CAVALIER 7 NW ND US,200109,20,-104,-5,319,1,0,0,3,3,0,0,39,0,0,92,0,94,31,677,417,547
COOP:321435,CAVALIER 7 NW ND US,200110,0,55,-36,775,0,2,0,19,3,2,0,83,7,8,182,70,71,17,493,302,398
COOP:321435,CAVALIER 7 NW ND US,200111,0,-12,91,916,0,5,0,27,1,0,0,20,6,6,40,63,68,9,437,247,342
COOP:321435,CAVALIER 7 NW ND US,200112,0,-9,68,1546,0,26,10,31,1,0,0,22,7,31,40,79,39,-7,229,68,149
COOP:321435,CAVALIER 7 NW ND US,200201,0,-34,81,1685,0,23,18,30,0,0,0,3,7,31,5,34,45,-18,191,20,106
COOP:321435,CAVALIER 7 NW ND US,200202,0,-39,73,1333,0,18,8,28,0,0,0,2,4,16,2,5,43,-13,265,79,172
COOP:321435,CAVALIER 7 NW ND US,200203,0,-46,-109,1652,0,25,15,31,0,0,0,8,4,4,20,51,48,-13,207,24,116
COOP:321435,CAVALIER 7 NW ND US,200204,0,-43,-37,859,0,1,0,25,3,0,0,37,0,0,67,0,80,6,470,251,361
COOP:321435,CAVALIER 7 NW ND US,200205,10,-49,-82,587,0,0,0,18,6,1,0,76,5,3,170,75,87,21,583,340,462
COOP:321435,CAVALIER 7 NW ND US,200206,74,529,9,98,1,0,0,0,10,4,2,456,0,0,846,0,91,43,743,537,640
COOP:321435,CAVALIER 7 NW ND US,200207,143,-143,17,18,0,0,0,0,4,2,1,101,0,0,188,0,88,47,797,579,688
COOP:321435,CAVALIER 7 NW ND US,200208,49,212,-14,73,0,0,0,0,8,5,0,99,0,0,475,0,84,43,742,538,640
COOP:321435,CAVALIER 7 NW ND US,200209,23,153,14,276,0,0,0,4,3,2,1,237,0,0,331,0,85,28,673,454,564
COOP:321435,CAVALIER 7 NW ND US,200210,0,-124,-98,998,0,10,0,26,1,0,0,16,3,2,30,35,72,14,407,244,326
COOP:321435,CAVALIER 7 NW ND US,200211,0,-55,-6,1238,0,17,2,30,0,0,0,8,2,8,13,25,54,-3,312,158,235
COOP:321435,CAVALIER 7 NW ND US,200212,0,-5,87,1462,0,23,9,31,1,0,0,21,5,13,34,65,47,-9,252,100,176
COOP:321435,CAVALIER 7 NW ND US,200301,0,-35,37,1823,0,27,21,30,0,0,0,3,4,30,4,40,49,-22,145,-22,62
COOP:321435,CAVALIER 7 NW ND US,200302,0,-9999,-86,1784,0,28,21,28,1,0,0,10,5,28,10,30,30,-29,118,-92,13
COOP:321435,CAVALIER 7 NW ND US,200303,0,8,-48,1464,0,15,13,31,1,1,0,72,6,18,74,80,61,-24,274,80,177
COOP:321435,CAVALIER 7 NW ND US,200304,0,38,12,710,0,4,0,19,3,1,0,82,7,6,148,135,78,14,525,295,410
COOP:321435,CAVALIER 7 NW ND US,200305,8,148,-2,335,0,0,0,3,6,5,0,69,0,0,367,0,85,30,657,427,542
COOP:321435,CAVALIER 7 NW ND US,200306,40,62,-6,109,0,0,0,0,8,2,1,101,0,0,379,0,85,44,724,525,625
COOP:321435,CAVALIER 7 NW ND US,200307,113,-172,6,24,0,0,0,0,3,2,0,67,0,0,159,0,87,47,783,571,677
COOP:321435,CAVALIER 7 NW ND US,200308,179,-125,39,38,5,0,0,0,3,1,0,69,0,0,138,0,93,43,816,570,693
COOP:321435,CAVALIER 7 NW ND US,200309,32,-54,14,280,1,0,0,3,3,1,0,66,0,0,124,0,90,28,677,451,564
COOP:321435,CAVALIER 7 NW ND US,200310,4,-95,36,586,0,0,0,12,2,0,0,45,0,0,59,23,85,23,574,345,460
COOP:321435,CAVALIER 7 NW ND US,200311,0,-43,-38,1335,0,17,3,30,1,0,0,12,3,19,25,60,44,-8,290,115,203
COOP:321435,CAVALIER 7 NW ND US,200312,0,15,85,1470,0,27,6,31,1,0,0,29,5,18,54,68,44,-17,255,92,174
COOP:321435,CAVALIER 7 NW ND US,200401,0,17,-62,2130,0,31,25,31,2,0,0,22,15,31,56,132,26,-40,46,-119,-37
COOP:321435,CAVALIER 7 NW ND US,200402,0,-23,17,1545,0,23,16,29,0,0,0,7,19,29,18,70,37,-25,221,10,116
COOP:321435,CAVALIER 7 NW ND US,200403,0,231,14,1272,0,13,3,30,3,1,1,255,17,27,297,98,55,-8,333,144,239
COOP:321435,CAVALIER 7 NW ND US,200404,0,101,1,745,0,2,0,24,5,1,0,97,0,0,211,0,75,20,500,298,399
COOP:321435,CAVALIER 7 NW ND US,200405,0,275,-71,540,0,0,0,13,9,3,1,116,2,3,494,50,79,25,581,365,473
COOP:321435,CAVALIER 7 NW ND US,200406,14,-160,-43,191,0,0,0,0,2,1,1,112,0,0,157,0,85,39,686,490,588
COOP:321435,CAVALIER 7 NW ND US,200407,86,-119,-19,73,0,0,0,0,7,1,0,71,0,0,212,0,87,48,755,548,652
COOP:321435,CAVALIER 7 NW ND US,200408,1,201,-68,193,0,0,0,0,5,3,2,182,0,0,464,0,79,35,692,479,586
COOP:321435,CAVALIER 7 NW ND US,200409,23,64,31,220,0,0,0,0,6,2,0,64,0,0,242,0,89,38,686,476,581
COOP:321435,CAVALIER 7 NW ND US,200410,0,-20,6,672,0,1,0,15,4,0,0,43,0,0,134,0,82,19,526,334,430
COOP:321435,CAVALIER 7 NW ND US,200411,0,-50,91,948,0,5,0,29,1,0,0,13,0,0,18,10,58,8,433,231,332
COOP:321435,CAVALIER 7 NW ND US,200412,0,102,26,1654,0,24,12,31,2,1,1,108,8,15,141,145,44,-17,214,15,115
COOP:321435,CAVALIER 7 NW ND US,200501,0,33,-36,2051,0,27,25,31,2,0,0,33,15,31,72,126,34,-35,99,-121,-11
COOP:321435,CAVALIER 7 NW ND US,200502,0,-36,6,1523,0,22,14,28,0,0,0,2,13,28,5,15,41,-16,203,6,105
COOP:321435,CAVALIER 7 NW ND US,200503,0,-46,-38,1430,0,19,8,31,1,0,0,11,13,31,20,65,47,-12,281,92,187
COOP:321435,CAVALIER 7 NW ND US,200504,0,-9999,62,565,0,0,0,12,3,0,0,47,4,3,125,10,71,27,569,350,460
COOP:321435,CAVALIER 7 NW ND US,200505,6,137,-41,456,0,1,0,10,9,3,0,91,0,0,356,5,87,24,599,407,503
COOP:321435,CAVALIER 7 NW ND US,200506,53,448,6,86,1,0,0,0,13,5,3,162,0,0,765,0,93,48,724,550,637
COOP:321435,CAVALIER 7 NW ND US,200507,140,-161,5,53,1,0,0,0,3,1,0,78,0,0,170,0,90,43,784,567,676
COOP:321435,CAVALIER 7 NW ND US,200508,72,-216,-5,68,2,0,0,0,1,0,0,22,0,0,47,0,91,43,772,525,649
COOP:321435,CAVALIER 7 NW ND US,200509,29,-104,41,199,0,0,0,0,2,0,0,32,0,0,74,0,86,38,725,457,591
COOP:321435,CAVALIER 7 NW ND US,200510,1,59,25,621,0,0,0,16,3,2,0,94,4,1,213,40,85,26,552,346,449
COOP:321435,CAVALIER 7 NW ND US,200511,0,89,53,1058,0,10,1,26,5,1,0,56,5,10,157,60,64,-13,368,220,294
COOP:321435,CAVALIER 7 NW ND US,200512,0,-6,79,1488,0,25,10,31,2,0,0,10,5,17,33,61,39,-12,229,106,168
COOP:321435,CAVALIER 7 NW ND US,200601,0,33,177,1382,0,25,5,31,4,0,0,16,13,31,72,130,39,-2,269,135,202
COOP:321435,CAVALIER 7 NW ND US,200602,0,-14,-51,1684,0,26,19,28,1,0,0,13,16,28,27,72,36,-29,159,-64,48
COOP:321435,CAVALIER 7 NW ND US,200603,0,43,-20,1372,0,19,6,30,3,0,0,45,25,31,109,110,40,-9,281,129,205
COOP:321435,CAVALIER 7 NW ND US,200604,0,9,77,517,0,0,0,10,4,0,0,39,7,5,119,0,74,24,587,363,475
COOP:321435,CAVALIER 7 NW ND US,200605,19,-20,3,332,1,0,0,3,7,1,0,60,0,0,199,0,90,27,664,430,547
COOP:321435,CAVALIER 7 NW ND US,200606,84,-213,29,46,1,0,0,0,4,0,0,36,0,0,104,0,90,46,777,542,660
COOP:321435,CAVALIER 7 NW ND US,200607,211,-132,41,10,7,0,0,0,5,1,1,105,0,0,199,0,94,48,849,575,712
COOP:321435,CAVALIER 7 NW ND US,200608,78,-29,12,21,0,0,0,0,6,3,0,56,0,0,234,0,88,42,798,534,666
COOP:321435,CAVALIER 7 NW ND US,200609,28,29,15,276,0,0,0,2,6,1,0,53,0,0,207,0,87,31,689,441,565
COOP:321435,CAVALIER 7 NW ND US,200610,0,-89,-23,763,0,1,0,23,4,0,0,30,4,1,65,50,83,20,499,302,401
COOP:321435,CAVALIER 7 NW ND US,200611,0,6,16,1175,0,15,2,30,3,0,0,42,5,8,74,50,58,-7,348,165,257
COOP:321435,CAVALIER 7 NW ND US,200612,0,32,85,1470,0,19,8,31,2,1,0,53,13,31,71,120,42,-16,263,84,174
COOP:321435,CAVALIER 7 NW ND US,200701,0,-35,60,1749,0,26,16,30,0,0,0,3,13,31,4,30,43,-25,192,-23,85
COOP:321435,CAVALIER 7 NW ND US,200703,0,148,18,1254,0,13,5,29,5,1,1,110,20,27,214,85,56,-14,335,150,243
COOP:321435,CAVALIER 7 NW ND US,200704,0,-51,-1,751,0,7,0,20,1,1,0,50,0,0,59,17,83,10,506,288,397
COOP:321435,CAVALIER 7 NW ND US,200705,6,345,0,330,0,0,0,0,10,6,1,116,0,0,564,0,89,33,657,430,544
COOP:321435,CAVALIER 7 NW ND US,200706,74,309,13,86,0,0,0,0,10,4,3,168,0,0,626,0,89,39,750,538,644
COOP:321435,CAVALIER 7 NW ND US,200707,171,122,27,16,6,0,0,0,4,2,2,248,0,0,453,0,93,49,813,583,698
COOP:321435,CAVALIER 7 NW ND US,200708,50,-159,-21,97,1,0,0,0,3,1,0,51,0,0,104,0,92,42,755,510,633
COOP:321435,CAVALIER 7 NW ND US,200709,15,-109,11,276,0,0,0,0,2,0,0,40,0,0,69,0,88,33,689,432,561
COOP:321435,CAVALIER 7 NW ND US,200710,0,90,37,579,0,0,0,12,4,3,0,92,0,0,244,0,73,25,564,357,461
COOP:321435,CAVALIER 7 NW ND US,200711,0,-30,34,1118,0,10,4,30,1,0,0,19,4,4,38,40,60,-13,360,189,275
COOP:321435,CAVALIER 7 NW ND US,200712,0,9,-37,1851,0,31,19,31,2,0,0,14,12,31,48,95,32,-20,146,-43,52
COOP:321435,CAVALIER 7 NW ND US,200801,0,-32,9,1909,0,27,21,31,0,0,0,5,12,31,7,20,41,-25,134,-67,34
COOP:321435,CAVALIER 7 NW ND US,200802,0,-17,-83,1835,0,28,24,29,0,0,0,7,13,29,24,75,35,-32,122,-90,16
COOP:321435,CAVALIER 7 NW ND US,200803,0,-27,-34,1419,0,20,7,31,2,0,0,13,14,30,39,44,43,-19,277,104,191
COOP:321435,CAVALIER 7 NW ND US,200804,0,-11,-13,790,0,1,0,25,3,1,0,65,0,0,99,0,73,18,495,274,385
COOP:321435,CAVALIER 7 NW ND US,200805,0,-143,-46,467,0,0,0,9,1,1,0,54,0,0,76,0,78,24,634,362,498
COOP:321435,CAVALIER 7 NW ND US,200806,22,41,-18,128,0,0,0,0,8,3,0,98,0,0,358,0,83,39,725,500,613
COOP:321435,CAVALIER 7 NW ND US,200807,69,-153,-12,34,0,0,0,0,4,1,1,115,0,0,178,0,88,47,765,553,659
COOP:321435,CAVALIER 7 NW ND US,200808,76,-72,7,35,1,0,0,0,7,1,0,74,0,0,191,0,93,43,788,533,661
COOP:321435,CAVALIER 7 NW ND US,200809,15,375,15,264,1,0,0,0,5,3,2,297,0,0,553,0,91,37,676,454,565
COOP:321435,CAVALIER 7 NW ND US,200810,0,185,24,618,0,0,0,12,5,4,1,103,0,0,339,0,70,21,554,342,448
COOP:321435,CAVALIER 7 NW ND US,200811,0,229,32,1124,0,16,1,26,3,2,1,172,1,7,297,18,64,-1,339,206,273
COOP:321435,CAVALIER 7 NW ND US,200812,0,21,-83,2000,0,29,22,31,2,0,0,17,12,26,60,123,37,-21,92,-80,6
COOP:321435,CAVALIER 7 NW ND US,200901,0,-18,-44,2072,0,31,25,31,1,0,0,16,15,31,21,49,31,-36,81,-118,-19
COOP:321435,CAVALIER 7 NW ND US,200902,0,23,-32,1631,0,23,19,28,2,0,0,30,13,25,64,41,40,-24,160,-26,67
COOP:321435,CAVALIER 7 NW ND US,200903,0,33,-55,1484,0,21,10,30,3,0,0,39,13,28,99,46,46,-18,250,89,170
COOP:321435,CAVALIER 7 NW ND US,200904,0,-3,-22,818,0,4,0,19,3,1,0,52,3,8,107,15,65,18,451,300,376
COOP:321435,CAVALIER 7 NW ND US,200905,0,94,-58,502,0,0,0,8,4,2,1,177,0,0,313,0,76,28,596,376,486
COOP:321435,CAVALIER 7 NW ND US,200906,68,45,-18,173,0,0,0,1,4,1,1,280,0,0,362,0,85,31,724,501,613
COOP:321435,CAVALIER 7 NW ND US,200910,0,-10,-35,803,0,0,0,15,3,1,0,62,1,1,144,15,65,19,454,323,389
COOP:321435,CAVALIER 7 NW ND US,200911,0,-67,115,873,0,1,0,27,0,0,0,1,0,0,1,5,58,17,461,250,356
COOP:321435,CAVALIER 7 NW ND US,200912,0,78,-29,1824,0,30,18,31,5,0,0,40,15,31,117,157,45,-24,135,-15,60
COOP:321435,CAVALIER 7 NW ND US,201001,0,39,38,1819,0,27,17,31,2,0,0,47,19,31,78,95,40,-34,137,-12,63
COOP:321435,CAVALIER 7 NW ND US,201002,0,5,-45,1666,0,28,17,28,2,0,0,17,20,28,46,64,26,-24,152,-44,54
COOP:321435,CAVALIER 7 NW ND US,201003,0,-4,74,1080,0,9,2,23,2,0,0,37,20,28,62,0,67,-5,378,219,299
COOP:321435,CAVALIER 7 NW ND US,201004,0,72,90,481,0,0,0,10,4,1,0,74,0,0,182,0,74,28,611,364,488
COOP:321435,CAVALIER 7 NW ND US,201005,19,280,-1,346,0,0,0,2,7,3,3,145,0,0,499,0,85,32,640,445,543
COOP:321435,CAVALIER 7 NW ND US,201006,27,106,-11,113,0,0,0,0,8,3,1,116,0,0,423,0,80,42,708,531,620
COOP:321435,CAVALIER 7 NW ND US,201007,131,-112,17,9,1,0,0,0,4,3,0,71,0,0,219,0,90,48,798,577,688
COOP:321435,CAVALIER 7 NW ND US,201008,142,106,25,46,2,0,0,0,4,1,1,234,0,0,369,0,93,43,794,563,679
COOP:321435,CAVALIER 7 NW ND US,201009,0,233,-19,349,0,0,0,0,7,3,1,135,0,0,411,0,75,36,623,439,531
COOP:321435,CAVALIER 7 NW ND US,201010,0,70,60,507,0,0,0,14,3,2,1,110,0,0,224,0,78,27,601,366,484
COOP:321435,CAVALIER 7 NW ND US,201011,0,-30,24,1145,0,17,6,26,1,0,0,16,8,12,38,95,60,-9,342,188,265
COOP:321435,CAVALIER 7 NW ND US,201012,0,3,-11,1766,0,31,12,31,2,0,0,22,12,31,42,55,32,-14,143,13,78
COOP:321435,CAVALIER 7 NW ND US,201101,0,30,-16,1989,0,30,23,31,4,0,0,14,21,6,69,129,35,-25,82,-65,9
COOP:321435,CAVALIER 7 NW ND US,201102,0,-37,-17,1590,0,20,16,28,0,0,0,2,18,0,4,12,45,-22,175,-11,82
COOP:321435,CAVALIER 7 NW ND US,201103,0,-48,-39,1433,0,17,6,31,0,0,0,8,15,2,18,25,43,-14,261,110,186
COOP:321435,CAVALIER 7 NW ND US,201104,0,9,3,741,0,1,0,17,3,0,0,40,3,2,119,55,69,19,491,310,401
COOP:321435,CAVALIER 7 NW ND US,201105,0,138,-34,427,0,0,0,2,7,2,1,115,0,0,357,7,78,22,609,411,510
COOP:321435,CAVALIER 7 NW ND US,201106,23,59,-15,120,0,0,0,0,8,2,1,142,0,0,376,0,83,41,709,522,616
COOP:321435,CAVALIER 7 NW ND US,201107,-9999,-9999,27,-9999,2,0,0,0,4,1,0,85,0,0,176,0,91,51,808,588,698
COOP:321435,CAVALIER 7 NW ND US,201108,-9999,-9999,25,-9999,1,0,0,0,4,0,0,21,0,0,78,0,97,47,796,561,679
COOP:321435,CAVALIER 7 NW ND US,201109,38,229,33,233,0,0,0,1,3,3,1,225,0,0,408,0,86,31,701,465,583
COOP:321435,CAVALIER 7 NW ND US,201110,13,-139,51,548,0,0,0,13,1,0,0,12,0,0,15,0,88,21,592,358,475
COOP:321435,CAVALIER 7 NW ND US,201111,0,-56,54,1059,0,7,0,28,1,0,0,11,2,1,12,20,58,4,398,192,295
COOP:321435,CAVALIER 7 NW ND US,201112,0,-25,107,1397,0,23,4,31,0,0,0,9,0,0,14,10,46,-9,284,108,196
COOP:321435,CAVALIER 7 NW ND US,201201,0,-9999,-9999,1548,0,20,12,30,0,0,0,4,3,2,15,35,50,-19,234,64,149
COOP:321435,CAVALIER 7 NW ND US,201202,0,-9999,-9999,1372,0,18,11,29,1,0,0,19,6,3,28,70,43,-13,280,70,175
COOP:321435,CAVALIER 7 NW ND US,201203,0,-9999,-9999,946,0,10,3,19,3,0,0,49,11,2,122,58,71,-10,442,243,343
COOP:321435,CAVALIER 7 NW ND US,201204,0,-9999,-9999,630,0,0,0,18,3,0,0,42,0,0,115,0,76,19,559,315,437
COOP:321435,CAVALIER 7 NW ND US,201205,7,-9999,-9999,310,0,0,0,0,9,3,0,81,0,0,317,0,86,34,671,428,550
COOP:321435,CAVALIER 7 NW ND US,201206,-9999,-9999,-9999,-9999,0,0,0,0,8,3,0,82,0,0,341,0,84,38,754,530,642
COOP:321435,CAVALIER 7 NW ND US,201207,219,-9999,-9999,2,2,0,0,0,5,1,1,150,0,0,257,0,92,54,826,609,718
COOP:321435,CAVALIER 7 NW ND US,201208,88,-9999,-9999,35,4,0,0,0,2,1,0,52,0,0,108,0,93,43,802,527,665
COOP:321435,CAVALIER 7 NW ND US,201209,20,-9999,-9999,289,0,0,0,7,0,0,0,7,0,0,12,0,87,27,706,409,558
COOP:321435,CAVALIER 7 NW ND US,201210,0,-9999,-9999,747,0,0,0,16,9,2,2,120,1,1,379,10,77,15,480,333,407
COOP:321435,CAVALIER 7 NW ND US,201211,0,-9999,-9999,1264,0,19,3,30,4,0,0,42,4,2,95,87,45,-6,297,155,226
COOP:321435,CAVALIER 7 NW ND US,201212,0,-9999,-9999,1752,0,26,15,31,1,0,0,14,8,4,40,92,39,-16,156,9,83
COOP:321435,CAVALIER 7 NW ND US,201301,0,-7,2,1866,0,28,18,31,1,0,0,11,14,5,27,100,39,-24,136,-40,48
COOP:321435,CAVALIER 7 NW ND US,201302,0,3,-27,1619,0,25,16,28,2,0,0,17,20,3,39,105,35,-27,161,-20,70
COOP:321435,CAVALIER 7 NW ND US,201303,0,26,-106,1635,0,28,15,31,3,0,0,39,24,4,99,142,39,-23,219,22,120
COOP:321435,CAVALIER 7 NW ND US,201304,0,-16,-139,1147,0,17,0,28,3,0,0,42,18,3,91,94,57,2,352,179,265
COOP:321435,CAVALIER 7 NW ND US,201305,5,283,-15,410,0,0,0,10,6,3,3,182,0,0,540,0,89,25,627,407,517
